code,alpha001
sz.000552,0.004013873104070088
sz.000553,-0.162582623002024
sz.000554,-0.4010371848038664
sz.000555,0.5387433163922636
sz.000557,-0.0841091824381583
sz.000558,0.43703265694714727
sz.000559,-0.1437069365999051
sz.000560,0.26983651954598087
sz.000561,-0.5558601841225689
sz.000563,-0.034731221358443976
sz.000564,-0.43463345234496104
sz.000565,0.7977059880120314
sz.000566,-0.7241471322954954
sz.000567,0.11771258467156005
sz.000570,0.20694005161928128
sz.000571,-0.18390355617533596
sz.000572,-0.11200625973504592
sz.000573,-0.3915031132786436
sz.000576,0.010344112205729152
sz.000581,0.010013570038685075
sz.000582,-0.09237292431428787
sz.000586,-0.5039708011475321
sz.000589,0.11980253725850766
sz.000590,0.7109308905110695
sz.000591,-0.29098311907770397
sz.000592,-0.09053514836050681
sz.000593,-0.45020024590328167
sz.000595,-0.7412992347676063
sz.000597,0.23798270922780668
sz.000598,-0.05252134607945461
sz.000599,-0.2141926780830451
sz.000600,0.36019830437229966
sz.000601,-0.3460884070947315
sz.000603,-0.5016740394019776
sz.000605,0.22029320236066105
sz.000607,-0.2847163091011134
sz.000608,-0.12409912093627852
sz.000610,-0.2678398784474488
sz.000612,0.08104903115049182
sz.000617,-0.5543302680950454
sz.000619,-0.6893658789316632
sz.000620,-0.3612324580663749
sz.000623,-0.05536464202172347
sz.000625,-0.4441798415415133
sz.000626,-0.4543577018094586
sz.000627,-0.40987103360495214
sz.000629,-0.07575872547938058
sz.000630,-0.20552463691222098
sz.000631,-0.46526079467315257
sz.000632,-0.43617455898203294
sz.000633,-0.9180140745263485
sz.000635,-0.08834247174513672
sz.000636,-0.4091826968115875
sz.000637,-0.13940099873589173
sz.000638,0.11238815248873188
sz.000639,-0.37278755096794414
sz.000650,-0.20851897185510854
sz.000651,-0.3619170204312973
sz.000652,-0.4206832487599376
sz.000655,-0.7655946805267267
sz.000657,-0.9649217950652687
sz.000659,-0.22803119752693735
sz.000663,0.2797786448693862
sz.000665,0.5595288094133243
sz.000668,-0.36651994761235546
sz.000670,-0.648946177254667
sz.000672,-0.6045410439688672
sz.000676,-0.6584184458884814
sz.000677,-0.04732339444662816
sz.000678,-0.08374245075597764
sz.000679,-0.3814949778109742
sz.000680,-0.7842917343023913
sz.000681,0.07817799666600449
sz.000682,-0.8841266391959832
sz.000683,-0.2778431047848815
sz.000685,-0.20166314210418082
sz.000686,-0.22250942087268077
sz.000688,-0.2216672131933307
sz.000690,-0.010504213654772474
sz.000691,-0.3405567760331749
sz.000692,-0.5416677815854956
sz.000695,-0.5103879288755794
sz.000697,-0.05975019321753326
sz.000698,-0.8029426227910257
sz.000700,-0.6756727909360802
sz.000701,-0.3221127887548529
sz.000702,-0.024312667799205157
sz.000703,-0.16258362062566303
sz.000705,-0.5297141620993149
sz.000707,0.04637907794008871
sz.000708,0.14993003198507698
sz.000709,0.3988912218577739
sz.000710,0.2968402406184575
sz.000712,-0.45548611887362295
sz.000713,0.6206659497123863
sz.000715,-0.15304902186780264
sz.000716,-0.47284048510943577
sz.000717,-0.1774209491195648
sz.000718,-0.16220523967338077
sz.000719,-0.339160430844719
sz.000720,0.3110298718568463
sz.000721,-0.4958923919989157
sz.000722,-0.894393767029795
sz.000723,-0.622426530022493
sz.000725,-0.3276875697453099
sz.000726,-0.195375399432429
sz.000727,-0.0421701708525307
sz.000728,-0.19512121558549111
sz.000729,0.41163828565223043
sz.000731,-0.3638107832100849
sz.000733,0.0316581556594781
sz.000735,-0.5076232311929031
sz.000736,0.07835923335804808
sz.000737,-0.2783316957166735
sz.000738,-0.25179843875173036
sz.000739,-0.14093887333236477
sz.000750,-0.39839684929041347
sz.000751,-0.32979388002247745
sz.000753,-0.019739039114523006
sz.000755,0.5607312810189994
sz.000756,0.04164685142738699
sz.000757,0.5412741551593334
sz.000758,0.15235262533219068
sz.000759,-0.22478291087076158
sz.000761,-0.30056346073410317
sz.000762,-0.12562814774947054
sz.000766,0.449236114862414
sz.000767,-0.13937627754664514
sz.000768,-0.12441926930268034
sz.000776,-0.3887871310625909
sz.000777,-0.7842750387891237
sz.000778,-0.004381636457540662
sz.000779,-0.4765957205651689
sz.000782,0.4574560551419216
sz.000783,-0.41239396673855205
sz.000785,-0.5023916969023432
sz.000786,0.5026000266855751
sz.000788,0.3902287486058642
sz.000789,0.4884792317084227
sz.000790,0.12163365346030722
sz.000791,0.34509146441463023
sz.000792,0.3854776711882873
sz.000793,-0.6019719225418305
sz.000795,-0.7392418261937977
sz.000796,-0.47715289434081115
sz.000797,-0.7075366301572102
sz.000798,0.1473022686891202
sz.000800,0.09503075519200321
sz.000801,-0.6179954152290148
sz.000802,-0.2744631938933061
sz.000803,0.41730558216349134
sz.000807,-0.048748841716888154
sz.000810,-0.5934247073320943
sz.000811,-0.17215137740940262
sz.000812,-0.12382163962054875
sz.000813,-0.19381113535881814
sz.000815,0.07368748800120715
sz.000816,-0.1637196659634958
sz.000818,-0.7981723492380564
sz.000819,-0.3530278234743433
sz.000820,-0.8434023483811245
sz.000821,-0.5281844545884934
sz.000822,-0.21719733497662339
sz.000823,-0.22784712934623694
sz.000825,0.04212135987671704
sz.000826,0.33511458828786067
sz.000828,-0.06350509434671985
sz.000829,-0.3810294287587226
sz.000830,-0.7241173000609574
sz.000831,-0.928338136365537
sz.000833,0.21559817207513163
sz.000837,-0.5448461625951079
sz.000838,-0.01986672857295292
sz.000839,-0.1995770794759068
sz.000848,-0.06383253004451113
sz.000850,-0.49210396368811454
sz.000852,-0.03866711481159605
sz.000856,-0.5741905479117358
sz.000860,0.05716607342635562
sz.000862,-0.49150923927255713
sz.000863,0.07536682120357692
sz.000868,-0.36397553010823497
sz.000869,0.056267392073820574
sz.000875,-0.32468825337930596
sz.000876,-0.17579411291101618
sz.000877,-0.20906922033180925
sz.000878,-0.07016399694810718
sz.000880,0.4130278931160384
sz.000881,-0.5227834890583791
sz.000882,-0.424760265546859
sz.000883,0.027118597870999277
sz.000885,-0.45079617832651525
sz.000886,-0.03662044828653109
sz.000887,-0.051759754003530965
sz.000888,-0.2029736777252918
sz.000890,-0.2925376570895204
sz.000892,0.4718428377445808
sz.000893,0.13060898760306547
sz.000895,0.0503149058550153
sz.000897,-0.16955450887816292
sz.000898,0.3748087389752927
sz.000899,0.06302811928533651
sz.000900,-0.6155838755593672
sz.000901,-0.4848052062810525
sz.000902,-0.3190457488616197
sz.000903,-0.6582526898489213
sz.000905,0.36408252060174645
sz.000906,-0.49041724127060066
sz.000910,-0.35131279330978377
sz.000911,-0.8112549666416728
sz.000912,0.20055553669727133
sz.000913,0.05870511348181769
sz.000915,-0.3668178157593662
sz.000917,0.5565527928002052
sz.000919,-0.18836401993748209
sz.000920,0.03341797664807087
sz.000921,0.7818551200518932
sz.000922,0.12904380690741327
sz.000923,0.3814424530695606
sz.000925,-0.6729947240272247
sz.000926,-0.15632340594318841
sz.000927,0.1175526667193823
sz.000928,-0.8945516838250105
sz.000929,-0.4366967430772056
sz.000930,0.2908151972980485
sz.000931,0.5506737765883105
sz.000932,-0.24319156099740247
sz.000933,0.3098181575875547
sz.000935,0.04655356368851287
sz.000936,0.480967171159229
sz.000937,-0.10805710679225432
sz.000938,-0.07398261798334091
sz.000948,-0.08719202375322009
sz.000949,-0.7753101295409662
sz.000950,0.16990524481567046
sz.000951,-0.874791041697306
sz.000952,-0.7470175861550447
sz.000953,-0.68278148036077
sz.000955,-0.3553294027707411
sz.000957,0.44046456558154534
sz.000958,-0.9220974319332945
sz.000959,0.06822678803709822
sz.000960,-0.057583247867849484
sz.000962,0.14228814529594666
sz.000963,-0.3319524707732165
sz.000965,-0.8885669867743804
sz.000966,-0.6314962006423775
sz.000967,-0.24679913099203066
sz.000968,0.01757785459446348
sz.000969,-0.05450939681085533
sz.000970,-0.4797370739170072
sz.000972,0.4638024707046153
sz.000973,-0.40784629222296803
sz.000975,0.5527791441946414
sz.000977,-0.3609743135356542
sz.000978,-0.07012852754508986
sz.000980,-0.755360606755958
sz.000981,-0.41242818859818425
sz.000983,-0.3433652914941576
sz.000985,-0.5231931506543703
sz.000987,0.05952625727413208
sz.000988,-0.5375799136683477
sz.000990,-0.43887015326728446
sz.000993,0.7644975851088284
sz.000995,-0.14458388370383127
sz.000997,-0.5482714309345187
sz.000998,-0.27294822384200723
sz.000999,-0.18239189135893366
sz.001201,0.6760550220630569
sz.001202,-0.8246919468501983
sz.001203,-0.11063498646948905
sz.001205,0.32260676087179835
sz.001206,-0.2582880914023323
sz.001207,-0.2906391527647479
sz.001208,-0.6007978927202394
sz.001209,-0.3050507433829919
sz.001210,-0.8969546292780752
sz.001211,-0.021664289191629313
sz.001212,-0.4533975297539707
sz.001213,0.004883898386496153
sz.001215,-0.04709494052872301
sz.001216,0.35961232121460246
sz.001217,-0.23596789252942899
sz.001218,-0.33814629055168804
sz.001219,0.21423641781675665
sz.001222,-0.5209998681969201
sz.001223,-0.7268702547801171
sz.001225,0.35135854502607183
sz.001226,-0.5579326088577657
sz.001227,0.3196019470133
sz.001228,-0.16592213982873916
sz.001229,-0.18647483194376793
sz.001230,0.458812509526586
sz.001231,0.31649851559268294
sz.001234,-0.30640040623318304
sz.001236,0.166591798869409
sz.001238,0.4038433839861144
sz.001239,-0.5350921098093845
sz.001255,-0.6237761376270914
sz.001256,-0.36856319358597156
sz.001258,-0.0038097120370924552
sz.001259,0.7021649841983407
sz.001260,-0.23383932132986132
sz.001266,-0.45199863140282487
sz.001267,-0.39229948282000043
sz.001268,-0.3328560788855273
sz.001269,-0.7844742602124909
sz.001270,-0.37696966914574703
sz.001277,0.27113296905244344
sz.001278,0.06484826448853971
sz.001282,-0.3042783853204043
sz.001283,-0.32073378507853517
sz.001286,0.4493605901702125
sz.001287,-0.45867953285189494
sz.001288,0.03334050756059302
sz.001289,-0.08471679752382824
sz.001296,-0.8473837944993534
sz.001298,-0.3797345280051669
sz.001299,-0.5201161543739411
sz.001300,0.16565851512251006
sz.001308,-0.4703803633052149
sz.001311,-0.36384190334251315
sz.001313,-0.5134143172721756
sz.001314,0.27318638283518
sz.001316,0.10547065086647055
sz.001317,0.08503103856393047
sz.001318,-0.7239994553464398
sz.001319,-0.7691665860640731
sz.001322,-0.16210353736234917
sz.001323,-0.04043905527495282
sz.001324,-0.6478766438572529
sz.001326,0.20359915376870177
sz.001328,-0.009137840664012164
sz.001330,-0.15003757861749537
sz.001331,-0.22479318962255287
sz.001332,-0.8310400774074133
sz.001333,-0.1251856849945593
sz.001336,0.002704610384099656
sz.001337,-0.0662320426965007
sz.001338,-0.027527578951850946
sz.001339,0.31660458574136946
sz.001358,-0.14790662480726507
sz.001359,0.2886792769181745
sz.001360,0.46742879144297916
sz.001366,-0.4338472335184889
sz.001367,0.3857924382023136
sz.001368,-0.2925470322352676
sz.001373,-0.020210026865075184
sz.001376,-0.22183894104271182
sz.001378,-0.37211537359957875
sz.001379,-0.8404013423993567
sz.001380,-0.5601844361859837
sz.001387,-0.24100090131693042
sz.001389,-0.13207114207822004
sz.001696,-0.7767632676596892
sz.001872,-0.0546409673357114
sz.001896,0.27510776770152473
sz.001914,0.14620338383994017
sz.001965,-0.20051291205575644
sz.001979,-0.22758800134185783
sz.002001,0.06756121481191764
sz.002003,0.4155497348231276
sz.002004,-0.1269246579424838
sz.002006,-0.844452741816381
sz.002007,-0.38185335776291884
sz.002008,-0.8304770137906776
sz.002009,-0.4667618269411863
sz.002010,0.3431949756416318
sz.002011,-0.15876196441785298
sz.002012,-0.2938556105014139
sz.002014,0.08242651624329672
sz.002015,-0.4109006123192972
sz.002016,-0.851250437084622
sz.002017,-0.3547282870587649
sz.002019,0.13015235152201104
sz.002020,-0.08719346383528327
sz.002021,-0.4134635202017269
sz.002022,0.6014163625964746
sz.002023,-0.3595929476403021
sz.002026,-0.5553452136466852
sz.002027,-0.11414885813910189
sz.002029,0.1761191849540422
sz.002030,-0.5621326740417669
sz.002031,-0.320365713980796
sz.002033,0.38331258140925617
sz.002034,-0.28095068411709284
sz.002035,-0.11662879442426279
sz.002036,-0.8066742564202566
sz.002037,-0.4439514130769227
sz.002038,0.04151591374929782
sz.002039,-0.3668500268041867
sz.002040,-0.1951867908353459
sz.002041,-0.15094356752572757
sz.002042,-0.691811159708059
sz.002043,0.003446901593647628
sz.002044,0.03564452917660738
sz.002045,-0.4572920316654182
sz.002046,-0.7739603115339893
sz.002047,-0.8831166096381974
sz.002048,-0.5263900678073196
sz.002050,-0.25536724715666115
sz.002051,-0.9375983402435197
sz.002053,0.4055908417568243
sz.002054,0.07614366665881991
sz.002055,-0.13448289340177588
sz.002056,0.1906059326657915
sz.002057,-0.031482092709386705
sz.002058,0.4604328629019441
sz.002059,-0.48918147467668815
sz.002060,0.019590442662437018
sz.002061,-0.4622777669702936
sz.002062,0.1689282855834965
sz.002063,-0.5524373797939014
sz.002064,-0.21405150167402878
sz.002065,-0.7632293719163278
sz.002066,-0.11724744238612754
sz.002067,-0.5055741647434713
sz.002068,-0.5589877621451633
sz.002069,0.19854730115050026
sz.002072,0.479190853063377
sz.002073,-0.5033612399565836
sz.002074,-0.3448653204207502
sz.002075,-0.27084231705387635
sz.002076,0.5003535062442569
sz.002077,-0.7338638252767017
sz.002078,-0.5585737310872464
sz.002079,-0.7845936051073917
sz.002080,0.26375353842923355
sz.002081,-0.14142929823977576
sz.002082,0.018252006883746095
sz.002083,-0.7700372312192033
sz.002084,0.12285671972598186
sz.002085,-0.5578004929620513
sz.002086,0.9970835964056111
sz.002088,0.1056201379517568
sz.002090,0.14742543770334146
sz.002091,-0.4231054290923892
sz.002093,-0.4963245419093794
sz.002094,-0.9720067983334606
sz.002095,0.6752679214788488
sz.002096,-0.5198347866029226
sz.002097,-0.5854808274149509
sz.002098,-0.5985819000259869
sz.002099,0.5513888760926536
sz.002100,0.14127937129456408
sz.002101,-0.7028121115427503
sz.002102,0.053819610120269805
sz.002103,-0.5895896197091189
sz.002104,-0.3636729402909259
sz.002105,-0.3634697987095538
sz.002106,-0.34805921151160124
sz.002107,0.32768998117150566
sz.002108,-0.5069653339084114
sz.002109,-0.21106202698791476
sz.002110,0.37632542253158285
sz.002111,-0.3436097295553448
sz.002112,-0.4132325479755684
sz.002114,-0.23527194567637408
sz.002115,0.4309568476893104
sz.002116,0.25810747915103655
sz.002117,0.2972264139468389
sz.002119,-0.770510731799671
sz.002120,-0.02364239503016984
sz.002121,-0.7363505375149102
sz.002122,-0.4402460652184275
sz.002123,-0.1121784914685866
sz.002125,0.2897876844709539
sz.002126,0.4995044642877484
sz.002127,0.6486699581493272
sz.002128,-0.14865363507480372
sz.002129,0.23717709338123738
sz.002130,-0.6176501248992079
sz.002131,0.16882993468115728
sz.002132,-0.012858105241111353
sz.002133,0.005022054538681992
sz.002134,-0.7820727493875372
sz.002135,-0.3255771892547325
sz.002136,-0.19926838967975466
sz.002137,0.06620333828439828
sz.002138,0.37331283317979064
sz.002139,-0.7875560337190444
sz.002140,-0.5313872603231888
sz.002142,0.09567038944949366
sz.002144,-0.8687899082304401
sz.002145,-0.6338891307564717
sz.002146,-0.4668126450507036
sz.002148,-0.3024818488169778
sz.002149,-0.5697143596574032
sz.002150,-0.20119959885031788
sz.002151,-0.9133645418425125
sz.002152,-0.3841006654332244
sz.002153,-0.17191898612191034
sz.002154,0.062397580981624005
sz.002155,0.901153761865703
sz.002156,-0.6141077879278947
sz.002157,-0.0999350744995061
sz.002158,-0.01743839019508578
sz.002159,0.4294577300608638
sz.002160,0.10838032424585868
sz.002161,-0.6833507886260024
sz.002162,0.029269093169250616
sz.002163,-0.8450914340218052
sz.002164,-0.48080633123619465
sz.002165,0.010112574322010815
sz.002166,0.4160054091037864
sz.002167,0.768086145963238
sz.002169,-0.5997094533377884
sz.002170,-0.4086240774025063
sz.002171,-0.4579461371709086
sz.002172,-0.2520587672836365
sz.002173,-0.6475427577728774
sz.002174,-0.31644690073352677
sz.002175,0.31621263505662806
sz.002176,-0.6350324526588634
sz.002177,-0.5766245822014999
sz.002178,-0.8449873807183857
sz.002179,0.15182247035201715
sz.002180,0.032066573792502245
sz.002181,0.6261478567428151
sz.002182,-0.28626205672516636
sz.002183,0.006010894968104776
sz.002184,-0.7241025027051343
sz.002185,-0.48619635077353335
sz.002186,-0.19899623716578305
sz.002187,0.1099602532480435
sz.002188,-0.36028158548772404
sz.002189,-0.39394847552940904
sz.002190,-0.18911000343777817
sz.002191,-0.11477438714339504
sz.002192,-0.7707987653014056
sz.002193,-0.5224015906956861
sz.002194,0.13286192296493943
sz.002195,0.2715401776769427
sz.002196,0.14579546636953727
sz.002198,-0.3002285098467506
sz.002199,-0.5686829648846788
sz.002201,0.5594463819789044
sz.002202,-0.5710161262566469
sz.002203,-0.4475221582645468
sz.002204,-0.14295239493011214
sz.002205,0.3349513319461769
sz.002206,-0.31022075944160254
sz.002207,0.2134579242220764
sz.002208,-0.41118222774504615
sz.002209,-0.6554831033787505
sz.002210,0.49700279959796584
sz.002211,-0.11262056382354324
sz.002212,-0.3788676069097066
sz.002213,-0.05164171152260658
sz.002214,-0.3924950717347821
sz.002215,-0.0771869654801624
sz.002216,-0.05351574310177859
sz.002218,-0.19443448625193735
sz.002219,-0.24183516141912026
sz.002221,-0.6981864731230559
sz.002222,-0.3046948428076918
sz.002223,-0.028124824997728542
sz.002224,-0.19776981383604034
sz.002225,-0.23063832025108846
sz.002226,-0.41439562969152993
sz.002227,-0.41733612699867184
sz.002228,0.614327563421029
sz.002229,-0.837530172517827
sz.002231,0.3228895923457672
sz.002232,-0.5800133105633742
sz.002233,0.11189824780700727
sz.002234,-0.33152667582287026
sz.002235,-0.275076825903843
sz.002236,-0.22147304254761488
sz.002237,-0.2897585899787575
sz.002238,-0.36576911237832255
sz.002239,0.23378299042850462
sz.002240,-0.6377297288628091
sz.002241,-0.722088903985979
sz.002242,-0.551622962957292
sz.002243,-0.12519583973133294
sz.002244,-0.2742063019422582
sz.002245,-0.5407161749169178
sz.002246,-0.66654022934296
sz.002247,0.11407551335565934
sz.002248,-0.3761299149782262
sz.002249,-0.5734469378752938
sz.002250,0.13269615567498116
sz.002252,0.009503841736969868
sz.002253,-0.8167423375649568
sz.002254,-0.3686606513640166
sz.002255,-0.5168073162593034
sz.002256,-0.7750765706136338
sz.002258,-0.1513551208978198
sz.002261,-0.811832951001897
sz.002262,-0.2926150310646219
sz.002263,-0.7993731550605206
sz.002264,-0.030711047594546778
sz.002265,-0.23422561528332925
sz.002266,-0.2288866168619166
sz.002267,0.04621223592478246
sz.002268,-0.3512802721218653
sz.002269,-0.1250395429320565
sz.002270,-0.6299246833398277
sz.002271,-0.33367513107904145
sz.002272,-0.14570746432291196
sz.002273,-0.7398831785503548
sz.002274,-0.028656510937657875
sz.002275,0.1972068074636153
sz.002276,-0.45208078386527595
sz.002278,-0.2286062225193153
sz.002279,-0.3254783660911027
sz.002281,0.19238175624442383
sz.002282,0.5675356104992381
sz.002283,0.16069444691187953
sz.002284,-0.43677131788085277
sz.002285,-0.33697850773258065
sz.002286,0.24969478897198624
sz.002287,-0.19135098210303908
sz.002290,-0.07844186614548243
sz.002291,-0.8219064858625442
sz.002292,-0.6010786700676571
sz.002293,-0.03992279942442381
sz.002294,-0.5917721429869187
sz.002295,-0.01101378914359519
sz.002296,-0.6204242099961967
sz.002297,-0.6677110341656955
sz.002298,0.17565726811363994
sz.002299,0.1710663400788662
sz.002300,-0.04014124609224104
sz.002301,0.0288013222030474
sz.002302,-0.26062506224916654
sz.002303,-0.17775157787245696
sz.002305,-0.290879750886734
sz.002306,-0.5347794111698925
sz.002307,0.2747390532833398
sz.002311,0.09817328982827232
sz.002312,-0.4060792201352946
sz.002313,-0.17974777067723166
sz.002314,-0.27766136348999176
sz.002315,-0.9083503467460695
sz.002317,-0.6669342517194965
sz.002318,-0.47799743013829143
sz.002319,0.43405644155119066
sz.002320,-0.13995945184521666
sz.002321,-0.16938942252266784
sz.002322,0.3334395895837271
sz.002323,-0.002824002554887288
sz.002324,-0.17143859392375674
sz.002326,-0.04221938475709709
sz.002327,0.10890966576860203
sz.002328,-0.8700477668442839
sz.002329,-0.44760864958734864
sz.002330,-0.3627896586039646
sz.002331,0.3978998051177996
sz.002332,0.45641372979503364
sz.002333,-0.11177495604433195
sz.002334,0.9110970825938883
sz.002335,-0.6981499860325852
sz.002337,-0.27542851989261635
sz.002338,-0.8212254428053661
sz.002339,-0.5917090018826698
sz.002340,-0.2910937788289376
sz.002342,-0.2734109873587637
sz.002343,0.14183494037270516
sz.002344,-0.641010569865625
sz.002345,-0.025045296823307243
sz.002346,-0.30856121009127974
sz.002347,-0.7126287608120513
sz.002348,0.5319721754024513
sz.002349,-0.6375388552811435
sz.002350,-0.7713486039777396
sz.002351,-0.45365417526702606
sz.002352,0.17290265559544055
sz.002353,-0.15937792850208743
sz.002354,-0.49735412368797677
sz.002355,-0.7424522505185863
sz.002356,-0.08057441949519836
sz.002357,-0.5263429736096744
sz.002358,-0.44436599148125355
sz.002360,-0.733510896304246
sz.002361,-0.07843570513605898
sz.002362,-0.2735630392439588
sz.002363,0.471734906141505
sz.002364,-0.23843461362005863
sz.002365,-0.9744585831831999
sz.002366,0.1753270413273644
sz.002367,-0.10401097281389303
sz.002368,-0.7396733763478387
sz.002369,-0.4999898293166735
sz.002370,-0.5536985672608874
sz.002372,-0.17120919829057737
sz.002373,-0.16018935110418406
sz.002374,0.24968124635574535
sz.002375,0.4804677262768083
sz.002376,0.5863776923591623
sz.002377,-0.8297409978140968
sz.002378,-0.9392507957891646
sz.002379,-0.1806457086968644
sz.002380,-0.3106829350537608
sz.002381,0.3090125336062991
sz.002382,0.4663876263652211
sz.002383,-0.781504221927409
sz.002384,-0.856572827176797
sz.002385,0.45355156217199055
sz.002386,-0.3351268726125541
sz.002387,-0.1642821243296385
sz.002389,-0.5995509163277466
sz.002390,-0.10472265916024992
sz.002391,0.4261980191089705
sz.002392,-0.3951234101201169
sz.002393,-0.6632805335996442
sz.002394,-0.38779509773150256
sz.002395,0.02735265357574245
sz.002396,0.12657014756646204
sz.002397,0.2255877422871323
sz.002398,-0.38982021357598234
sz.002399,0.30067930667399057
sz.002400,-0.2780571780779139
sz.002401,-0.7507342492468217
sz.002402,-0.229317127303883
sz.002403,0.13872441400449037
sz.002404,-0.8595339772677754
sz.002405,-0.18314178138383497
sz.002406,-0.5202683033149887
sz.002407,-0.6442975165760222
sz.002408,0.6212634614698056
sz.002410,-0.22002075365309223
sz.002412,-0.6101147267373694
sz.002413,-0.5554598553862454
sz.002414,-0.5019584151921388
sz.002415,-0.21224464987541544
sz.002416,-0.9935725614099626
sz.002418,0.0719169188349035
sz.002419,-0.06159716301049385
sz.002420,0.3046698761573101
sz.002421,0.0007356244562413614
sz.002422,-0.9032506524595093
sz.002423,-0.6753776975506006
sz.002426,-0.10078222812499119
sz.002427,-0.3147817156267869
sz.002428,-0.11252351827014748
sz.002429,-0.22668701599613328
sz.002430,-0.6778614120665939
sz.002431,-0.45760958565206616
sz.002432,-0.1910155090908393
sz.002434,-0.6622759653330503
sz.002436,-0.3726826980625491
sz.002437,0.5824180408349836
sz.002438,0.06638816919150406
sz.002439,-0.4035393816514701
sz.002440,0.6012145068384898
sz.002441,-0.5980958276113931
sz.002442,-0.5301350343550741
sz.002443,-0.6193704998823215
sz.002444,-0.4080428354899503
sz.002445,0.2578053612246099
sz.002446,-0.1468323926497434
sz.002448,-0.5158863191721871
sz.002449,-0.26823121761420077
sz.002451,0.21495126071483636
sz.002452,-0.5848822915020064
sz.002453,-0.3082538674099962
sz.002454,-0.3014389874708194
sz.002455,-0.6167913179804805
sz.002456,-0.9420479918412105
sz.002457,-0.1599328945477251
sz.002458,-0.5931458291490411
sz.002459,0.4894994534159505
sz.002460,-0.28771110218432266
sz.002461,0.27448027282094617
sz.002462,0.008433037092466494
sz.002463,0.20559138943043567
sz.002465,-0.5208482200026829
sz.002466,-0.1764807863583436
sz.002467,-0.17139765268290136
sz.002468,0.26629185938761063
sz.002469,0.7937475637320088
sz.002470,-0.3147932056566038
sz.002471,-0.1997385386688221
sz.002472,0.0005792993583297819
sz.002474,0.2816573310192628
sz.002475,-0.538875665107371
sz.002476,-0.7426078734680202
sz.002478,0.1577459437144029
sz.002479,0.6748589758811542
sz.002480,-0.4462268660579214
sz.002481,-0.23437176966388132
sz.002482,-0.4352837743674921
sz.002483,0.26798991116499454
sz.002484,-0.20981832601468217
sz.002486,-0.38097866183543544
sz.002487,-0.07417923196553032
sz.002488,-0.7657070778824372
sz.002489,0.6823721763622363
sz.002491,0.13959096599203857
sz.002492,0.3130109647587124
sz.002493,0.11409564701423755
sz.002494,0.06287109139207651
sz.002495,-0.40985335264043427
sz.002496,-0.47808297943009503
sz.002497,-0.6808682287267771
sz.002498,-0.385574545754344
sz.002500,-0.4247656614757553
sz.002501,-0.2781187418381256
sz.002506,-0.8653239344200531
sz.002507,0.09864082111242885
sz.002508,-0.28619903241427147
sz.002510,0.11793055901701176
sz.002511,0.18269900181856355
sz.002512,-0.4094147995738497
sz.002513,-0.43213177833511107
sz.002514,-0.5355730838427553
sz.002515,-0.7941917811102995
sz.002516,-0.7297690576509849
sz.002517,0.16880565807588052
sz.002518,0.4040640351521552
sz.002519,-0.05622455330914334
sz.002520,-0.5887843179253286
sz.002521,-0.08234216327188676
sz.002522,-0.05652910411381119
sz.002523,-0.3411200120373451
sz.002524,-0.7084300559374326
sz.002526,-0.11692124098133543
sz.002527,0.6103658611712928
sz.002529,0.2545821427488602
sz.002530,-0.8481361084233091
sz.002531,0.02043004424442773
sz.002532,-0.2292987864671661
sz.002533,-0.5455343872771394
sz.002534,-0.19863368200438644
sz.002535,-0.15556826548220537
sz.002536,-0.25866840503224925
sz.002537,-0.3012258598885623
sz.002538,0.02878012598302891
sz.002539,-0.6817446913124724
sz.002540,0.2569120128232034
sz.002541,0.06430559160443709
sz.002542,-0.6622885722772561
sz.002543,-0.43312345064112673
sz.002544,0.0060448430509031
sz.002545,-0.312351244774388
sz.002546,-0.07655055045338913
sz.002547,0.2759058200765233
sz.002548,0.21481826076222157
sz.002549,0.12152960197259112
sz.002550,0.36661210020313445
sz.002551,-0.29230370330646177
sz.002552,0.30884425052333586
sz.002553,-0.06995453774548369
sz.002554,-0.6969305100696747
sz.002555,-0.2529102476977198
sz.002556,-0.16179733856905473
sz.002557,-0.5769544924030151
sz.002558,-0.14925192605692364
sz.002559,-0.1449073307397982
sz.002560,0.556868264075355
sz.002561,-0.7020127861855963
sz.002562,-0.18821804487044216
sz.002563,-0.6741415110525488
sz.002565,-0.003657339719268032
sz.002566,-0.5832356517915621
sz.002567,0.049970709310641646
sz.002568,0.5216064803909973
sz.002570,0.002121052368337648
sz.002571,-0.41477795993967614
sz.002572,-0.8700999756267737
sz.002573,0.494663234427194
sz.002574,-0.10889884615576982
sz.002575,-0.7175170882555498
sz.002576,-0.04375837532536241
sz.002577,0.4487199180926809
sz.002578,-0.013666592048424239
sz.002579,-0.2451957490942785
sz.002580,-0.7809103232741027
sz.002581,0.28290513679751056
sz.002582,-0.4141886522050074
sz.002583,-0.7645414289856682
sz.002584,-0.3246778589784522
sz.002585,-0.5830534724455111
sz.002587,-0.8124304691848674
sz.002588,-0.11149115340539802
sz.002589,-0.5860366107089301
sz.002590,-0.689146995467084
sz.002591,-0.15157136323114054
sz.002593,-0.24180264860797984
sz.002595,0.7583654281599672
sz.002596,-0.3571524266293897
sz.002597,-0.12069486861535417
sz.002598,-0.013738246974442236
sz.002599,-0.6699707260067718
sz.002600,-0.7481499557338892
sz.002601,0.7021192315222269
sz.002603,0.43360349234792356
sz.002605,0.5316082402084483
sz.002606,0.1841704095491966
sz.002607,-0.19029069075135696
sz.002608,-0.017914825886790102
