updateDate,code,code_name,industry,industryClassification
2025-03-31,sz.300822,贝仕达克,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300823,建科智能,C35专用设备制造业,证监会行业分类
2025-03-31,sz.300824,北鼎股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.300825,阿尔特,M74专业技术服务业,证监会行业分类
2025-03-31,sz.300826,测绘股份,M74专业技术服务业,证监会行业分类
2025-03-31,sz.300827,上能电气,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.300828,锐新科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300829,金丹科技,C14食品制造业,证监会行业分类
2025-03-31,sz.300830,金现代,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.300831,派瑞股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300832,新产业,C27医药制造业,证监会行业分类
2025-03-31,sz.300833,浩洋股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.300834,星辉环材,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.300835,龙磁科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300836,佰奥智能,C35专用设备制造业,证监会行业分类
2025-03-31,sz.300837,浙矿股份,C35专用设备制造业,证监会行业分类
2025-03-31,sz.300838,浙江力诺,C34通用设备制造业,证监会行业分类
2025-03-31,sz.300839,博汇股份,C25石油、煤炭及其他燃料加工业,证监会行业分类
2025-03-31,sz.300840,酷特智能,C18纺织服装、服饰业,证监会行业分类
2025-03-31,sz.300841,康华生物,C27医药制造业,证监会行业分类
2025-03-31,sz.300842,帝科股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300843,胜蓝股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300844,山水比德,M74专业技术服务业,证监会行业分类
2025-03-31,sz.300845,捷安高科,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.300846,首都在线,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.300847,中船汉光,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300848,美瑞新材,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.300849,锦盛新材,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.300850,新强联,C34通用设备制造业,证监会行业分类
2025-03-31,sz.300851,交大思诺,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.300852,四会富仕,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300853,申昊科技,C34通用设备制造业,证监会行业分类
2025-03-31,sz.300854,中兰环保,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.300855,图南股份,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.300856,科思股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.300857,协创数据,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300858,科拓生物,C14食品制造业,证监会行业分类
2025-03-31,sz.300859,西域旅游,N78公共设施管理业,证监会行业分类
2025-03-31,sz.300860,锋尚文化,R88文化艺术业,证监会行业分类
2025-03-31,sz.300861,美畅股份,C30非金属矿物制品业,证监会行业分类
2025-03-31,sz.300862,蓝盾光电,C40仪器仪表制造业,证监会行业分类
2025-03-31,sz.300863,卡倍亿,C36汽车制造业,证监会行业分类
2025-03-31,sz.300864,南大环境,L72商务服务业,证监会行业分类
2025-03-31,sz.300865,大宏立,C35专用设备制造业,证监会行业分类
2025-03-31,sz.300866,安克创新,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300867,圣元环保,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.300868,杰美特,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.300869,康泰医学,C35专用设备制造业,证监会行业分类
2025-03-31,sz.300870,欧陆通,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300871,回盛生物,C27医药制造业,证监会行业分类
2025-03-31,sz.300872,天阳科技,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.300873,海晨股份,G58多式联运和运输代理业,证监会行业分类
2025-03-31,sz.300875,捷强装备,C35专用设备制造业,证监会行业分类
2025-03-31,sz.300876,蒙泰高新,C28化学纤维制造业,证监会行业分类
2025-03-31,sz.300877,金春股份,C17纺织业,证监会行业分类
2025-03-31,sz.300878,维康药业,C27医药制造业,证监会行业分类
2025-03-31,sz.300879,大叶股份,C35专用设备制造业,证监会行业分类
2025-03-31,sz.300880,迦南智能,C40仪器仪表制造业,证监会行业分类
2025-03-31,sz.300881,盛德鑫泰,C33金属制品业,证监会行业分类
2025-03-31,sz.300882,万胜智能,C40仪器仪表制造业,证监会行业分类
2025-03-31,sz.300883,龙利得,C22造纸和纸制品业,证监会行业分类
2025-03-31,sz.300884,狄耐克,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300885,海昌新材,C33金属制品业,证监会行业分类
2025-03-31,sz.300886,华业香料,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.300887,谱尼测试,M74专业技术服务业,证监会行业分类
2025-03-31,sz.300888,稳健医疗,C17纺织业,证监会行业分类
2025-03-31,sz.300889,爱克股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.300890,翔丰华,C30非金属矿物制品业,证监会行业分类
2025-03-31,sz.300891,惠云钛业,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.300892,品渥食品,F52零售业,证监会行业分类
2025-03-31,sz.300893,松原安全,C36汽车制造业,证监会行业分类
2025-03-31,sz.300894,火星人,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.300895,铜牛信息,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.300896,爱美客,C35专用设备制造业,证监会行业分类
2025-03-31,sz.300897,山科智能,C40仪器仪表制造业,证监会行业分类
2025-03-31,sz.300898,熊猫乳品,C14食品制造业,证监会行业分类
2025-03-31,sz.300899,上海凯鑫,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.300900,广联航空,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sz.300901,中胤时尚,M74专业技术服务业,证监会行业分类
2025-03-31,sz.300902,国安达,C35专用设备制造业,证监会行业分类
2025-03-31,sz.300903,科翔股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300904,威力传动,C34通用设备制造业,证监会行业分类
2025-03-31,sz.300905,宝丽迪,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.300906,日月明,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sz.300907,康平科技,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.300908,仲景食品,C14食品制造业,证监会行业分类
2025-03-31,sz.300909,汇创达,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300910,瑞丰新材,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.300911,亿田智能,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.300912,凯龙高科,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.300913,兆龙互连,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.300915,海融科技,C14食品制造业,证监会行业分类
2025-03-31,sz.300916,朗特智能,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300917,特发服务,K70房地产业,证监会行业分类
2025-03-31,sz.300918,南山智尚,C17纺织业,证监会行业分类
2025-03-31,sz.300919,中伟股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300920,润阳科技,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.300921,南凌科技,I64互联网和相关服务,证监会行业分类
2025-03-31,sz.300922,天秦装备,C41其他制造业,证监会行业分类
2025-03-31,sz.300923,研奥股份,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sz.300925,法本信息,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.300926,博俊科技,C36汽车制造业,证监会行业分类
2025-03-31,sz.300927,江天化学,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.300928,华安鑫创,M74专业技术服务业,证监会行业分类
2025-03-31,sz.300929,华骐环保,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.300930,屹通新材,C42废弃资源综合利用业,证监会行业分类
2025-03-31,sz.300931,通用电梯,C34通用设备制造业,证监会行业分类
2025-03-31,sz.300932,三友联众,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.300933,中辰股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.300935,盈建科,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.300936,中英科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300937,药易购,F51批发业,证监会行业分类
2025-03-31,sz.300938,信测标准,M74专业技术服务业,证监会行业分类
2025-03-31,sz.300939,秋田微,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300940,南极光,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300941,创识科技,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.300942,易瑞生物,C27医药制造业,证监会行业分类
2025-03-31,sz.300943,春晖智控,C34通用设备制造业,证监会行业分类
2025-03-31,sz.300945,曼卡龙,F52零售业,证监会行业分类
2025-03-31,sz.300946,恒而达,C33金属制品业,证监会行业分类
2025-03-31,sz.300947,德必集团,L72商务服务业,证监会行业分类
2025-03-31,sz.300948,冠中生态,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.300949,奥雅股份,M74专业技术服务业,证监会行业分类
2025-03-31,sz.300950,德固特,C35专用设备制造业,证监会行业分类
2025-03-31,sz.300951,博硕科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300952,恒辉安防,C17纺织业,证监会行业分类
2025-03-31,sz.300953,震裕科技,C33金属制品业,证监会行业分类
2025-03-31,sz.300955,嘉亨家化,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.300956,英力股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300957,贝泰妮,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.300958,建工修复,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.300959,线上线下,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.300960,通业科技,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sz.300961,深水海纳,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.300962,中金辐照,C41其他制造业,证监会行业分类
2025-03-31,sz.300963,中洲特材,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.300964,本川智能,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300965,*ST恒宇,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300966,共同药业,C27医药制造业,证监会行业分类
2025-03-31,sz.300967,晓鸣股份,A03畜牧业,证监会行业分类
2025-03-31,sz.300968,格林精密,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300969,恒帅股份,C36汽车制造业,证监会行业分类
2025-03-31,sz.300970,华绿生物,A01农业,证监会行业分类
2025-03-31,sz.300971,博亚精工,C34通用设备制造业,证监会行业分类
2025-03-31,sz.300972,万辰集团,A01农业,证监会行业分类
2025-03-31,sz.300973,立高食品,C14食品制造业,证监会行业分类
2025-03-31,sz.300975,商络电子,F51批发业,证监会行业分类
2025-03-31,sz.300976,达瑞电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300977,深圳瑞捷,M74专业技术服务业,证监会行业分类
2025-03-31,sz.300978,东箭科技,C36汽车制造业,证监会行业分类
2025-03-31,sz.300979,华利集团,C19皮革、毛皮、羽毛及其制品和制鞋业,证监会行业分类
2025-03-31,sz.300980,祥源新材,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.300981,中红医疗,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.300982,苏文电能,E48土木工程建筑业,证监会行业分类
2025-03-31,sz.300983,尤安设计,M74专业技术服务业,证监会行业分类
2025-03-31,sz.300984,金沃股份,C34通用设备制造业,证监会行业分类
2025-03-31,sz.300985,致远新能,C33金属制品业,证监会行业分类
2025-03-31,sz.300986,志特新材,C33金属制品业,证监会行业分类
2025-03-31,sz.300987,川网传媒,I64互联网和相关服务,证监会行业分类
2025-03-31,sz.300988,津荣天宇,C33金属制品业,证监会行业分类
2025-03-31,sz.300989,蕾奥规划,M74专业技术服务业,证监会行业分类
2025-03-31,sz.300990,同飞股份,C34通用设备制造业,证监会行业分类
2025-03-31,sz.300991,创益通,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.300992,泰福泵业,C34通用设备制造业,证监会行业分类
2025-03-31,sz.300993,玉马科技,C17纺织业,证监会行业分类
2025-03-31,sz.300994,久祺股份,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sz.300995,奇德新材,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.300996,普联软件,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.300997,欢乐家,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sz.300998,宁波方正,C35专用设备制造业,证监会行业分类
2025-03-31,sz.300999,金龙鱼,C13农副食品加工业,证监会行业分类
2025-03-31,sz.301000,肇民科技,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.301001,凯淳股份,F52零售业,证监会行业分类
2025-03-31,sz.301002,崧盛股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301003,江苏博云,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.301004,嘉益股份,C33金属制品业,证监会行业分类
2025-03-31,sz.301005,超捷股份,C36汽车制造业,证监会行业分类
2025-03-31,sz.301006,迈拓股份,C40仪器仪表制造业,证监会行业分类
2025-03-31,sz.301007,德迈仕,C36汽车制造业,证监会行业分类
2025-03-31,sz.301008,宏昌科技,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.301009,可靠股份,C22造纸和纸制品业,证监会行业分类
2025-03-31,sz.301010,晶雪节能,C30非金属矿物制品业,证监会行业分类
2025-03-31,sz.301011,华立科技,C24文教、工美、体育和娱乐用品制造业,证监会行业分类
2025-03-31,sz.301012,扬电科技,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.301013,利和兴,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301015,百洋医药,F51批发业,证监会行业分类
2025-03-31,sz.301016,雷尔伟,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sz.301017,漱玉平民,F52零售业,证监会行业分类
2025-03-31,sz.301018,申菱环境,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301019,宁波色母,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.301020,密封科技,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301021,英诺激光,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301022,海泰科,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301023,江南奕帆,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301024,霍普股份,M74专业技术服务业,证监会行业分类
2025-03-31,sz.301025,读客文化,R86新闻和出版业,证监会行业分类
2025-03-31,sz.301026,浩通科技,C42废弃资源综合利用业,证监会行业分类
2025-03-31,sz.301027,华蓝集团,M74专业技术服务业,证监会行业分类
2025-03-31,sz.301028,东亚机械,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301029,怡合达,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301030,仕净科技,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301031,中熔电气,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.301032,新柴股份,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301033,迈普医学,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301035,润丰股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301036,双乐股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301037,保立佳,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301038,深水规院,M74专业技术服务业,证监会行业分类
2025-03-31,sz.301039,中集车辆,C36汽车制造业,证监会行业分类
2025-03-31,sz.301040,中环海陆,C33金属制品业,证监会行业分类
2025-03-31,sz.301041,金百泽,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301042,安联锐视,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301043,绿岛风,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301045,天禄科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301046,能辉科技,E48土木工程建筑业,证监会行业分类
2025-03-31,sz.301047,义翘神州,M73研究和试验发展,证监会行业分类
2025-03-31,sz.301048,金鹰重工,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sz.301049,超越科技,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.301050,雷电微力,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301051,信濠光电,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301052,果麦文化,R86新闻和出版业,证监会行业分类
2025-03-31,sz.301053,远信工业,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301055,张小泉,C33金属制品业,证监会行业分类
2025-03-31,sz.301056,森赫股份,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301057,汇隆新材,C28化学纤维制造业,证监会行业分类
2025-03-31,sz.301058,中粮科工,M74专业技术服务业,证监会行业分类
2025-03-31,sz.301059,金三江,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301060,兰卫医学,F51批发业,证监会行业分类
2025-03-31,sz.301061,匠心家居,C21家具制造业,证监会行业分类
2025-03-31,sz.301062,上海艾录,C22造纸和纸制品业,证监会行业分类
2025-03-31,sz.301063,海锅股份,C33金属制品业,证监会行业分类
2025-03-31,sz.301065,本立科技,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301066,万事利,C18纺织服装、服饰业,证监会行业分类
2025-03-31,sz.301067,显盈科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301068,大地海洋,C42废弃资源综合利用业,证监会行业分类
2025-03-31,sz.301069,凯盛新材,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301070,开勒股份,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301071,力量钻石,C30非金属矿物制品业,证监会行业分类
2025-03-31,sz.301072,中捷精工,C36汽车制造业,证监会行业分类
2025-03-31,sz.301073,君亭酒店,H61住宿业,证监会行业分类
2025-03-31,sz.301075,多瑞医药,C27医药制造业,证监会行业分类
2025-03-31,sz.301076,新瀚新材,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301077,星华新材,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301078,孩子王,F52零售业,证监会行业分类
2025-03-31,sz.301079,邵阳液压,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301080,百普赛斯,M73研究和试验发展,证监会行业分类
2025-03-31,sz.301081,严牌股份,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301082,久盛电气,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.301083,百胜智能,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301085,亚康股份,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301086,鸿富瀚,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301087,可孚医疗,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301088,戎美股份,F52零售业,证监会行业分类
2025-03-31,sz.301089,拓新药业,C27医药制造业,证监会行业分类
2025-03-31,sz.301090,华润材料,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301091,深城交,M74专业技术服务业,证监会行业分类
2025-03-31,sz.301092,争光股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301093,华兰股份,C27医药制造业,证监会行业分类
2025-03-31,sz.301095,广立微,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301096,百诚医药,M73研究和试验发展,证监会行业分类
2025-03-31,sz.301097,天益医疗,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301098,金埔园林,E48土木工程建筑业,证监会行业分类
2025-03-31,sz.301099,雅创电子,F51批发业,证监会行业分类
2025-03-31,sz.301100,风光股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301101,明月镜片,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301102,兆讯传媒,L72商务服务业,证监会行业分类
2025-03-31,sz.301103,何氏眼科,Q84卫生,证监会行业分类
2025-03-31,sz.301105,鸿铭股份,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301106,骏成科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301107,瑜欣电子,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301108,洁雅股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301109,军信股份,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.301110,青木科技,I64互联网和相关服务,证监会行业分类
2025-03-31,sz.301111,粤万年青,C27医药制造业,证监会行业分类
2025-03-31,sz.301112,信邦智能,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301113,雅艺科技,C21家具制造业,证监会行业分类
2025-03-31,sz.301115,建科股份,M74专业技术服务业,证监会行业分类
2025-03-31,sz.301116,益客食品,C13农副食品加工业,证监会行业分类
2025-03-31,sz.301117,佳缘科技,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301118,恒光股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301119,正强股份,C36汽车制造业,证监会行业分类
2025-03-31,sz.301120,新特电气,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.301121,紫建电子,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.301122,采纳股份,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301123,奕东电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301125,腾亚精工,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301126,达嘉维康,F51批发业,证监会行业分类
2025-03-31,sz.301127,天源环保,D46水的生产和供应业,证监会行业分类
2025-03-31,sz.301128,强瑞技术,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301129,瑞纳智能,C40仪器仪表制造业,证监会行业分类
2025-03-31,sz.301130,西点药业,C27医药制造业,证监会行业分类
2025-03-31,sz.301131,聚赛龙,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.301132,满坤科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301133,金钟股份,C36汽车制造业,证监会行业分类
2025-03-31,sz.301135,瑞德智能,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301136,招标股份,M74专业技术服务业,证监会行业分类
2025-03-31,sz.301137,哈焊华通,C33金属制品业,证监会行业分类
2025-03-31,sz.301138,华研精机,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301139,元道通信,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301141,中科磁业,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301148,嘉戎技术,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.301149,隆华新材,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301150,中一科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301151,冠龙节能,C34通用设备制造业,证监会行业分类
2025-03-31,sz.301152,天力锂能,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301153,中科江南,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301155,海力风电,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.301156,美农生物,C14食品制造业,证监会行业分类
2025-03-31,sz.301157,华塑科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301158,德石股份,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301159,三维天地,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301160,翔楼新材,C33金属制品业,证监会行业分类
2025-03-31,sz.301161,唯万密封,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.301162,国能日新,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301163,宏德股份,C33金属制品业,证监会行业分类
2025-03-31,sz.301165,锐捷网络,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301166,优宁维,F51批发业,证监会行业分类
2025-03-31,sz.301167,建研设计,M74专业技术服务业,证监会行业分类
2025-03-31,sz.301168,通灵股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.301169,零点有数,L72商务服务业,证监会行业分类
2025-03-31,sz.301170,锡南科技,C36汽车制造业,证监会行业分类
2025-03-31,sz.301171,易点天下,I64互联网和相关服务,证监会行业分类
2025-03-31,sz.301172,君逸数码,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301173,毓恬冠佳,C36汽车制造业,证监会行业分类
2025-03-31,sz.301175,中科环保,N78公共设施管理业,证监会行业分类
2025-03-31,sz.301176,逸豪新材,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301177,迪阿股份,F52零售业,证监会行业分类
2025-03-31,sz.301178,天亿马,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301179,泽宇智能,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301180,万祥科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301181,标榜股份,C36汽车制造业,证监会行业分类
2025-03-31,sz.301182,凯旺科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301183,东田微,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301185,鸥玛软件,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301186,超达装备,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301187,欧圣电气,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.301188,力诺药包,C30非金属矿物制品业,证监会行业分类
2025-03-31,sz.301189,奥尼电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301190,善水科技,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.301191,菲菱科思,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301192,泰祥股份,C36汽车制造业,证监会行业分类
2025-03-31,sz.301193,家联科技,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.301195,北路智控,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301196,唯科科技,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.301197,工大科雅,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.301198,喜悦智行,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.301199,迈赫股份,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301200,大族数控,C35专用设备制造业,证监会行业分类
2025-03-31,sz.301201,诚达药业,C27医药制造业,证监会行业分类
2025-03-31,sz.301202,朗威股份,C33金属制品业,证监会行业分类
2025-03-31,sz.301203,国泰环保,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.301205,联特科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.301206,三元生物,C14食品制造业,证监会行业分类
2025-03-31,sz.301207,华兰疫苗,C27医药制造业,证监会行业分类
2025-03-31,sz.301208,中亦科技,I65软件和信息技术服务业,证监会行业分类
