,代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
499,515700,新能车ETF,1.331,1.3288,-0.17,0.049,3.82,682816.0,88911375.0,1.282,1.333,1.279,1.282,4.21,3.07,1.39,-10.86,386110.0,296706.0,10109629.0,11.37,6378348.0,7.17,3731281.0,4.2,-6114060.0,-6.88,-3995569.0,-4.49,-7.0,1.332,1.333,2227510208.0,2964816087,2964816087,2024-09-26,2024-09-26 15:00:41+08:00
500,588830,科创新能源ETF,0.978,0.9809,0.3,0.036,3.82,29222.0,2780442.0,0.942,0.978,0.934,0.942,4.67,10.49,0.82,4.82,18318.0,10904.0,285460.0,10.27,663983.0,23.88,-378523.0,-13.61,-28673.0,-1.03,-256786.0,-9.24,1.0,0.977,0.978,27847900.0,27235246,27235246,2024-09-26,2024-09-26 15:00:43+08:00
501,516080,创新药ETF易方达,0.489,0.4891,0.02,0.018,3.82,159920.0,7621472.0,0.469,0.489,0.465,0.471,5.1,2.87,1.52,40.41,90867.0,69053.0,490573.0,6.44,1322134.0,17.35,-831561.0,-10.91,-517097.0,-6.78,26525.0,0.35,-39.0,0.489,0.49,557554800.0,272644297,272644297,2024-09-26,2024-09-26 15:00:40+08:00
502,560330,沪深300价值ETF申万菱信,1.087,1.085,-0.18,0.04,3.82,86473.0,9202786.0,1.037,1.087,1.037,1.047,4.78,33.09,1.59,-12.29,47622.0,38851.0,491440.0,5.34,0.0,0.0,491440.0,5.34,-509827.0,-5.54,18387.0,0.2,273.0,1.085,1.087,26130000.0,28403310,28403310,2024-09-26,2024-09-26 15:00:42+08:00
503,562800,稀有金属ETF,0.435,0.4341,-0.21,0.016,3.82,919078.0,39085417.0,0.419,0.436,0.417,0.419,4.53,4.63,1.4,-26.87,494091.0,424987.0,5570094.0,14.25,6417447.0,16.42,-847353.0,-2.17,-3892928.0,-9.96,-1677166.0,-4.29,-10.0,0.435,0.436,1985845008.0,863842578,863842578,2024-09-26,2024-09-26 15:00:42+08:00
504,516530,物流快递ETF,0.843,0.8453,0.27,0.031,3.82,14536.0,1194030.0,0.814,0.844,0.814,0.812,3.69,1.74,0.95,-90.37,11354.0,3182.0,105677.0,8.85,0.0,0.0,105677.0,8.85,42848.0,3.59,-148526.0,-12.44,-50.0,0.835,0.844,83302300.0,70223839,70223839,2024-09-26,2024-09-26 15:00:41+08:00
505,159671,稀有金属ETF基金,0.599,0.5989,-0.02,0.022,3.81,390146.0,22839988.76,0.577,0.599,0.575,0.577,4.16,4.37,1.13,56.34,228064.0,162082.0,1911277.0,8.37,3146027.0,13.77,-1234750.0,-5.41,-1096604.0,-4.8,-814672.0,-3.57,2092.0,0.598,0.599,893051744.0,534937995,534937995,2024-09-26,2024-09-26 15:00:06+08:00
506,159775,新能源车电池ETF,0.463,0.4617,-0.28,0.017,3.81,84712.0,3825483.6,0.446,0.463,0.445,0.446,4.04,6.2,1.86,-27.03,42871.0,41841.0,434127.0,11.35,-630069.0,-16.47,1064196.0,27.82,-245582.0,-6.42,-188543.0,-4.93,128.0,0.46,0.463,136648961.0,63268469,63268469,2024-09-26,2024-09-26 15:00:06+08:00
507,159960,恒生中国企业ETF,0.709,0.7082,-0.11,0.026,3.81,130516.0,9112200.6,0.687,0.709,0.683,0.683,3.81,2.05,1.55,-86.45,72577.0,57939.0,161124.0,1.77,-822634.0,-9.03,983758.0,10.8,-160003.0,-1.76,-1121.0,-0.01,214.0,0.708,0.709,636573968.0,451330943,451330943,2024-09-26,2024-09-26 15:00:06+08:00
508,512120,医药50ETF,0.382,0.3826,0.16,0.014,3.8,507307.0,18836101.0,0.37,0.382,0.363,0.368,5.16,5.71,1.46,23.11,276624.0,230683.0,712469.0,3.78,-321231.0,-1.71,1033700.0,5.49,-659212.0,-3.5,-53257.0,-0.28,3182.0,0.381,0.383,888241904.0,339308407,339308407,2024-09-26,2024-09-26 15:00:40+08:00
509,159939,信息技术ETF,0.464,0.4632,-0.17,0.017,3.8,524504.0,23879343.8,0.447,0.465,0.445,0.447,4.47,1.43,1.49,33.26,374228.0,150276.0,-974816.0,-4.08,2473139.0,10.36,-3447955.0,-14.44,1450473.0,6.07,-475659.0,-1.99,-269.0,0.464,0.465,3665656112.0,1700864436,1700864436,2024-09-26,2024-09-26 15:00:06+08:00
510,510210,上证指数ETF,0.737,0.7361,-0.12,0.027,3.8,17348908.0,1251120067.0,0.708,0.738,0.708,0.71,4.23,13.32,1.74,49.79,7704984.0,9643924.0,154428084.0,12.34,219549312.0,17.55,-65121228.0,-5.21,-108322941.0,-8.66,-46105148.0,-3.69,-5874.0,0.737,0.738,13022192640.0,9597355976,9597355976,2024-09-26,2024-09-26 15:00:42+08:00
511,159528,国企改革ETF,0.983,0.9836,0.06,0.036,3.8,35631.0,3426858.758,0.947,0.983,0.933,0.947,5.28,7.53,1.24,-77.64,26887.0,8744.0,-319051.0,-9.31,-482819.0,-14.09,163768.0,4.78,298171.0,8.7,20880.0,0.61,-4.0,0.983,0.998,47320773.0,46516320,46516320,2024-09-26,2024-09-26 15:00:06+08:00
512,512530,沪深300红利ETF,1.422,1.4192,-0.2,0.052,3.8,44462.0,6168782.0,1.366,1.424,1.365,1.37,4.31,3.95,1.25,-1.34,20506.0,23956.0,799264.0,12.96,50187.0,0.81,749077.0,12.14,-239992.0,-3.89,-559272.0,-9.07,36.0,1.414,1.422,112502000.0,159977844,159977844,2024-09-26,2024-09-26 15:00:42+08:00
513,510810,上海国企ETF,0.766,0.7674,0.18,0.028,3.79,399350.0,30071041.0,0.738,0.77,0.736,0.738,4.61,0.46,5.12,27.4,325125.0,74225.0,170186.0,0.57,-1964399.0,-6.53,2134585.0,7.1,24044.0,0.08,-194230.0,-0.65,-50.0,0.766,0.768,8672093696.0,6642823771,6642823771,2024-09-26,2024-09-26 15:00:41+08:00
514,159967,创业板成长ETF,0.383,0.3828,-0.05,0.014,3.79,3860408.0,144306121.106,0.369,0.384,0.365,0.369,5.15,3.95,0.93,6.63,2260446.0,1599962.0,4501733.0,3.12,-5121395.0,-3.55,9623128.0,6.67,-2479184.0,-1.72,-2022549.0,-1.4,-24460.0,0.383,0.384,9771705856.0,3742563343,3742563343,2024-09-26,2024-09-26 15:00:06+08:00
515,515180,红利ETF易方达,1.368,1.3669,-0.08,0.05,3.79,1481729.0,200019771.0,1.317,1.37,1.315,1.318,4.17,2.97,1.13,2.74,564490.0,917239.0,50343142.0,25.17,35156086.0,17.58,15187056.0,7.59,-19798698.0,-9.9,-30544444.0,-15.27,5.0,1.367,1.37,4984636928.0,6818983318,6818983318,2024-09-26,2024-09-26 15:00:41+08:00
516,159840,锂电池ETF,0.438,0.4366,-0.32,0.016,3.79,1011293.0,43215863.0,0.423,0.438,0.42,0.422,4.27,4.86,0.94,3.1,607530.0,403763.0,2810585.0,6.5,2996668.0,6.93,-186083.0,-0.43,-1551941.0,-3.59,-1258643.0,-2.91,6885.0,0.437,0.438,2080574848.0,911291783,911291783,2024-09-26,2024-09-26 15:00:06+08:00
517,159907,2000ETF,0.603,0.6005,-0.42,0.022,3.79,199996.0,11756241.0,0.578,0.603,0.578,0.581,4.3,8.8,1.14,43.79,112647.0,87349.0,193263.0,1.64,121182.0,1.03,72081.0,0.61,-180466.0,-1.54,-12798.0,-0.11,3000.0,0.601,0.604,227197694.0,137000209,137000209,2024-09-26,2024-09-26 15:00:06+08:00
518,512290,生物医药ETF,0.85,0.8506,0.07,0.031,3.79,1355732.0,112168581.0,0.816,0.851,0.807,0.819,5.37,3.18,1.4,-44.35,821279.0,534453.0,6995375.0,6.24,9937154.0,8.86,-2941779.0,-2.62,-2918852.0,-2.6,-4076524.0,-3.63,-100.0,0.849,0.851,4257820704.0,3619147598,3619147598,2024-09-26,2024-09-26 15:00:41+08:00
519,159599,芯片ETF基金,0.96,0.9625,0.26,0.035,3.78,102516.0,9570773.364,0.935,0.96,0.916,0.925,4.76,2.9,1.24,74.76,56100.0,46416.0,-196508.0,-2.05,551945.0,5.77,-748453.0,-7.82,300997.0,3.14,-104489.0,-1.09,-874.0,0.96,0.961,353822064.0,339669181,339669181,2024-09-26,2024-09-26 15:00:06+08:00
520,562520,中证1000成长ETF,0.796,0.7957,-0.04,0.029,3.78,53229.0,4120911.0,0.766,0.798,0.763,0.767,4.56,9.75,2.03,18.74,38209.0,15020.0,119569.0,2.9,-32792.0,-0.8,152361.0,3.7,-77526.0,-1.88,-42044.0,-1.02,13.0,0.795,0.798,54568000.0,43436128,43436128,2024-09-26,2024-09-26 15:00:42+08:00
521,515290,银行ETF天弘,1.21,1.2086,-0.12,0.044,3.77,411643.0,48890945.0,1.165,1.21,1.162,1.166,4.12,1.25,0.84,67.52,294300.0,117343.0,-11924799.0,-24.39,-2754622.0,-5.63,-9170177.0,-18.76,7586366.0,15.52,4338433.0,8.87,1.0,1.209,1.21,3293872896.0,3985586204,3985586204,2024-09-26,2024-09-26 15:00:41+08:00
522,159909,TMT50ETF,0.55,0.5489,-0.2,0.02,3.77,31381.0,1691929.2,0.53,0.55,0.527,0.53,4.34,0.54,1.57,-62.83,22459.0,8922.0,-446.0,-0.03,-270500.0,-15.99,270054.0,15.96,15217.0,0.9,-14771.0,-0.87,887.0,0.547,0.55,581562000.0,319859100,319859100,2024-09-26,2024-09-26 15:00:06+08:00
523,517080,沪港深500ETF基金,0.743,0.7472,0.56,0.027,3.77,43283.0,3166097.0,0.717,0.744,0.717,0.716,3.77,0.73,1.23,-1.93,27737.0,15546.0,1081885.0,34.17,240434.0,7.59,841451.0,26.58,-503977.0,-15.92,-577909.0,-18.25,-4.0,0.743,0.744,593166000.0,440722338,440722338,2024-09-26,2024-09-26 15:00:42+08:00
524,588090,科创板ETF,0.716,0.7155,-0.07,0.026,3.77,2150639.0,150106351.0,0.688,0.718,0.684,0.69,4.93,4.13,1.95,-26.9,1305827.0,844812.0,11777563.0,7.85,23464780.0,15.63,-11687217.0,-7.79,-7444732.0,-4.96,-4332831.0,-2.89,-5.0,0.716,0.717,5209672704.0,3730125656,3730125656,2024-09-26,2024-09-26 15:00:41+08:00
525,588260,科创信息ETF,0.854,0.8538,-0.02,0.031,3.77,65780.0,5487729.0,0.823,0.855,0.817,0.823,4.62,5.83,1.75,14.43,34630.0,31150.0,595618.0,10.85,1386496.0,25.27,-790878.0,-14.41,-268071.0,-4.88,-327547.0,-5.97,-30.0,0.854,0.855,112746000.0,96285084,96285084,2024-09-26,2024-09-26 15:00:42+08:00
526,159559,机器人ETF基金,0.799,0.7983,-0.09,0.029,3.77,23111.0,1805360.2,0.763,0.799,0.763,0.77,4.68,4.05,1.04,50.56,12921.0,10190.0,-14885.0,-0.82,0.0,0.0,-14885.0,-0.82,71825.0,3.98,-56940.0,-3.15,100.0,0.796,0.798,57076622.0,45604221,45604221,2024-09-26,2024-09-26 15:00:06+08:00
527,512820,银行业ETF,1.38,1.3762,-0.28,0.05,3.76,1266823.0,171020788.0,1.334,1.381,1.323,1.33,4.36,27.27,2.46,97.41,810023.0,456800.0,-23992041.0,-14.03,-55464552.0,-32.43,31472511.0,18.4,19017996.0,11.12,4974045.0,2.91,-141.0,1.377,1.392,464501904.0,641012628,641012628,2024-09-26,2024-09-26 15:00:43+08:00
528,512330,信息科技ETF,0.718,0.718,0.0,0.026,3.76,55128.0,3873376.0,0.699,0.718,0.689,0.692,4.19,0.97,1.88,28.15,43101.0,12027.0,-56169.0,-1.45,-727598.0,-18.78,671429.0,17.33,163228.0,4.21,-107059.0,-2.76,2926.0,0.718,0.719,566688000.0,406881984,406881984,2024-09-26,2024-09-26 15:00:41+08:00
529,513990,港股通ETF,0.884,0.8872,0.36,0.032,3.76,236627.0,20697151.0,0.856,0.884,0.855,0.852,3.4,38.79,1.19,-71.58,110351.0,126276.0,-293203.0,-1.42,309400.0,1.49,-602603.0,-2.91,216645.0,1.05,76558.0,0.37,3.0,0.884,0.885,61000000.0,53924000,53924000,2024-09-26,2024-09-26 15:00:43+08:00
530,588060,科创50ETF龙头,0.443,0.4424,-0.14,0.016,3.75,6043978.0,261759909.0,0.426,0.443,0.423,0.427,4.68,5.7,1.79,-57.62,3595977.0,2448001.0,11226697.0,4.29,34239557.0,13.08,-23012860.0,-8.79,-13170508.0,-5.03,1943811.0,0.74,100.0,0.442,0.443,10603140096.0,4697191063,4697191063,2024-09-26,2024-09-26 15:00:42+08:00
531,515760,浙江国资ETF,1.053,1.0544,0.13,0.038,3.74,10954.0,1127821.0,1.005,1.054,1.0,1.015,5.32,0.58,1.26,13.46,2528.0,8426.0,193116.0,17.12,0.0,0.0,193116.0,17.12,-120178.0,-10.66,-72937.0,-6.47,-50.0,1.053,1.057,188388100.0,198372669,198372669,2024-09-26,2024-09-26 15:00:43+08:00
532,512800,银行ETF,1.359,1.358,-0.07,0.049,3.74,2600102.0,346084713.0,1.308,1.36,1.305,1.31,4.2,8.34,1.26,35.7,1651305.0,948797.0,18591771.0,5.37,-37660723.0,-10.88,56252494.0,16.25,-12705275.0,-3.67,-5886496.0,-1.7,-1136.0,1.359,1.36,3118340000.0,4237824060,4237824060,2024-09-26,2024-09-26 15:00:42+08:00
533,516500,生物科技ETF,0.528,0.5297,0.32,0.019,3.73,43213.0,2222157.0,0.51,0.53,0.504,0.509,5.11,2.59,1.54,-25.5,26460.0,16753.0,390998.0,17.6,390995.0,17.6,3.0,0.0,-276019.0,-12.42,-114979.0,-5.17,-50.0,0.528,0.53,166937200.0,88142842,88142842,2024-09-26,2024-09-26 15:00:42+08:00
534,159536,中证2000ETF添富,0.806,0.8015,-0.56,0.029,3.73,114307.0,9052689.6,0.773,0.806,0.773,0.777,4.25,16.99,1.32,-13.98,74406.0,39901.0,270604.0,2.99,1230305.0,13.59,-959701.0,-10.6,-95808.0,-1.06,-174795.0,-1.93,-139.0,0.806,0.807,67261589.0,54212841,54212841,2024-09-26,2024-09-26 15:00:06+08:00
535,159652,有色50ETF,0.863,0.8615,-0.17,0.031,3.73,247399.0,20917506.6,0.832,0.868,0.827,0.832,4.93,5.91,1.08,18.77,137010.0,110389.0,1500093.0,7.17,1450134.0,6.93,49959.0,0.24,-854780.0,-4.09,-645313.0,-3.09,-615.0,0.863,0.866,418320288.0,361010409,361010409,2024-09-26,2024-09-26 15:00:06+08:00
536,159571,创业板200ETF富国,0.836,0.8384,0.29,0.03,3.72,8386.0,686711.203,0.806,0.836,0.803,0.806,4.09,1.82,0.71,-62.54,6338.0,2048.0,-48344.0,-7.04,0.0,0.0,-48344.0,-7.04,67443.0,9.82,-19099.0,-2.78,-1.0,0.82,0.839,45981814.0,38440797,38440797,2024-09-26,2024-09-26 15:00:06+08:00
537,516890,新材料ETF平安,0.446,0.4458,-0.04,0.016,3.72,12414.0,533857.0,0.43,0.446,0.429,0.43,3.95,2.17,0.43,-4.33,1011.0,11403.0,82477.0,15.45,82477.0,15.45,0.0,0.0,-58500.0,-10.96,-23978.0,-4.49,-250.0,0.446,0.447,57311400.0,25560884,25560884,2024-09-26,2024-09-26 15:00:41+08:00
538,516910,物流ETF,0.977,0.9797,0.28,0.035,3.72,226461.0,21630972.0,0.94,0.979,0.937,0.942,4.46,33.98,1.19,-16.63,102277.0,124184.0,-91938.0,-0.43,1566095.0,7.24,-1658033.0,-7.67,564061.0,2.61,-472122.0,-2.18,1.0,0.976,0.978,66641800.0,65109039,65109039,2024-09-26,2024-09-26 15:00:43+08:00
539,515030,新能源车ETF,1.005,1.0019,-0.31,0.036,3.72,956142.0,94182479.0,0.971,1.006,0.965,0.969,4.23,1.98,1.22,20.11,610785.0,345357.0,13870935.0,14.73,13257174.0,14.08,613761.0,0.65,-5992983.0,-6.36,-7877952.0,-8.36,6.0,1.004,1.005,4820384000.0,4844485920,4844485920,2024-09-26,2024-09-26 15:00:41+08:00
540,159788,港股通100ETF,1.005,1.0073,0.23,0.036,3.72,100968.0,10012343.61,0.966,1.005,0.966,0.969,4.02,17.28,2.38,20.91,61934.0,39034.0,38262.0,0.38,0.0,0.0,38262.0,0.38,8824.0,0.09,-47086.0,-0.47,-1.0,1.005,1.006,58424965.0,58717090,58717090,2024-09-26,2024-09-26 15:00:06+08:00
541,512700,银行ETF基金,1.368,1.3671,-0.07,0.049,3.71,508883.0,68304860.0,1.32,1.368,1.314,1.319,4.09,7.61,1.28,12.72,307367.0,201516.0,-11579261.0,-16.95,-6600643.0,-9.66,-4978618.0,-7.29,122350.0,0.18,11456910.0,16.77,65.0,1.366,1.368,669081008.0,915302819,915302819,2024-09-26,2024-09-26 15:00:41+08:00
542,517660,物联网沪港深ETF,0.782,0.785,0.38,0.028,3.71,99610.0,7515979.0,0.753,0.782,0.752,0.754,3.98,17.21,1.85,-22.66,48770.0,50840.0,-183674.0,-2.44,-1921750.0,-25.57,1738076.0,23.13,189460.0,2.52,-5786.0,-0.08,-1.0,0.782,0.783,57880700.0,45262707,45262707,2024-09-26,2024-09-26 15:00:41+08:00
543,560980,光伏30ETF,0.447,0.4464,-0.13,0.016,3.71,327808.0,14238800.0,0.433,0.447,0.425,0.431,5.1,10.41,1.44,-1.05,176543.0,151265.0,958628.0,6.73,1245663.0,8.75,-287035.0,-2.02,-663327.0,-4.66,-295301.0,-2.07,100.0,0.446,0.447,315022000.0,140814834,140814834,2024-09-26,2024-09-26 15:00:41+08:00
544,159511,通信ETF基金,0.896,0.8986,0.29,0.032,3.7,19686.0,1736643.911,0.867,0.897,0.864,0.864,3.82,2.15,1.09,16.3,12306.0,7380.0,184523.0,10.63,166820.0,9.61,17703.0,1.02,-119870.0,-6.9,-64652.0,-3.72,-100.0,0.878,0.896,91444573.0,81934337,81934337,2024-09-26,2024-09-26 15:00:06+08:00
545,159876,有色龙头ETF,1.038,1.0374,-0.06,0.037,3.7,23355.0,2379119.7,0.998,1.038,0.995,1.001,4.3,3.64,0.77,93.0,14319.0,9036.0,8514.0,0.36,0.0,0.0,8514.0,0.36,264314.0,11.11,-272828.0,-11.47,-6.0,1.038,1.039,64188509.0,66627672,66627672,2024-09-26,2024-09-26 15:00:06+08:00
546,159602,中国A50ETF,0.758,0.7592,0.16,0.027,3.69,332926.0,24634658.513,0.731,0.761,0.727,0.731,4.65,2.14,1.84,-96.5,211569.0,121357.0,2815293.0,11.43,-3345595.0,-13.58,6160888.0,25.01,-1454214.0,-5.9,-1361078.0,-5.53,1759.0,0.757,0.758,1558542944.0,1181375552,1181375552,2024-09-26,2024-09-26 15:00:06+08:00
547,561010,软件ETF基金,0.732,0.7333,0.18,0.026,3.68,34094.0,2414476.0,0.702,0.732,0.698,0.706,4.82,6.05,1.24,-32.47,22943.0,11151.0,91309.0,3.78,469367.0,19.44,-378058.0,-15.66,-44552.0,-1.85,-46757.0,-1.94,2.0,0.731,0.732,56356000.0,41252592,41252592,2024-09-26,2024-09-26 15:00:43+08:00
548,159515,国企红利ETF,1.042,1.0427,0.07,0.037,3.68,130104.0,13131405.335,1.005,1.042,1.002,1.005,3.98,17.4,11.55,-17.85,82080.0,48024.0,-225432.0,-1.72,628727.0,4.79,-854159.0,-6.5,277016.0,2.11,-51584.0,-0.39,596.0,1.041,1.042,74786631.0,77927670,77927670,2024-09-26,2024-09-26 15:00:06+08:00
549,562030,信创ETF基金,0.676,0.6772,0.18,0.024,3.68,70869.0,4717430.0,0.651,0.677,0.65,0.652,4.14,14.92,1.11,-50.94,39740.0,31129.0,32431.0,0.69,-231388.0,-4.9,263819.0,5.59,1969.0,0.04,-34400.0,-0.73,-32.0,0.675,0.676,47486900.0,32101144,32101144,2024-09-26,2024-09-26 15:00:40+08:00
550,561200,中证100ETF工银,1.073,1.0756,0.24,0.038,3.67,526.0,55466.0,1.035,1.075,1.035,1.035,3.86,0.1,1.41,0.02,322.0,204.0,-41431.0,-74.7,0.0,0.0,-41431.0,-74.7,0.0,0.0,41431.0,74.7,-25.0,1.073,1.075,51470500.0,55227847,55227847,2024-09-26,2024-09-26 15:00:41+08:00
551,515080,中证红利ETF,1.498,1.4977,-0.02,0.053,3.67,2044501.0,300427005.0,1.442,1.499,1.441,1.445,4.01,5.51,1.36,10.03,925938.0,1118563.0,55670459.0,18.53,42795232.0,14.24,12875227.0,4.29,-38980042.0,-12.97,-16690417.0,-5.56,-57.0,1.498,1.499,3712148896.0,5560799046,5560799046,2024-09-26,2024-09-26 15:00:40+08:00
552,510760,上证综指ETF,0.992,0.9912,-0.08,0.035,3.66,4745874.0,461542640.0,0.954,0.993,0.954,0.957,4.08,13.48,1.55,32.49,2215237.0,2530637.0,55667529.0,12.06,80463175.0,17.43,-24795646.0,-5.37,-34861712.0,-7.55,-20805821.0,-4.51,-810.0,0.992,0.993,3521503696.0,3493331666,3493331666,2024-09-26,2024-09-26 15:00:42+08:00
553,516180,光伏ETF平安,0.567,0.5684,0.25,0.02,3.66,69394.0,3862923.0,0.547,0.568,0.541,0.547,4.94,6.14,0.95,4.62,32074.0,37320.0,400737.0,10.37,-23989.0,-0.62,424726.0,10.99,-200212.0,-5.18,-200525.0,-5.19,-200.0,0.567,0.568,112987000.0,64063629,64063629,2024-09-26,2024-09-26 15:00:42+08:00
554,517000,沪港深500ETF,0.738,0.7422,0.57,0.026,3.65,35410.0,2571362.0,0.718,0.739,0.712,0.712,3.79,0.64,2.24,17.61,16512.0,18898.0,1193943.0,46.43,44782.0,1.74,1149161.0,44.69,-683988.0,-26.6,-509954.0,-19.83,-100.0,0.726,0.738,552793008.0,407961240,407961240,2024-09-26,2024-09-26 15:00:41+08:00
555,159887,银行ETF,1.108,1.1065,-0.14,0.039,3.65,479856.0,52036038.365,1.063,1.108,1.057,1.069,4.77,21.85,1.16,43.29,294074.0,185782.0,1908725.0,3.67,-2700882.0,-5.19,4609607.0,8.86,-434645.0,-0.84,-1474080.0,-2.83,1393.0,1.107,1.108,219615950.0,243334473,243334473,2024-09-26,2024-09-26 15:00:06+08:00
556,159549,红利低波动ETF,1.052,1.0543,0.22,0.037,3.65,280617.0,28888104.4,1.018,1.052,1.013,1.015,3.84,0.92,0.55,51.0,243740.0,36877.0,401263.0,1.39,329998.0,1.14,71265.0,0.25,-101036.0,-0.35,-300228.0,-1.04,155.0,1.05,1.052,3056523888.0,3215463130,3215463130,2024-09-26,2024-09-26 15:00:06+08:00
557,159523,沪深300成长ETF,0.911,0.912,0.11,0.032,3.64,39210.0,3493192.897,0.88,0.911,0.876,0.879,3.98,7.33,1.21,74.77,22142.0,17068.0,68896.0,1.97,0.0,0.0,68896.0,1.97,95671.0,2.74,-164567.0,-4.71,582.0,0.909,0.911,53517348.0,48754304,48754304,2024-09-26,2024-09-26 15:00:06+08:00
558,588150,科创50ETF南方,0.484,0.4845,0.1,0.017,3.64,181156.0,8520961.0,0.467,0.487,0.464,0.467,4.93,5.88,1.47,-18.59,84071.0,97085.0,598918.0,7.03,544793.0,6.39,54125.0,0.64,-763178.0,-8.96,164260.0,1.93,-3.0,0.487,0.488,307932608.0,149039382,149039382,2024-09-26,2024-09-26 15:00:43+08:00
559,159638,高端装备ETF,0.655,0.6543,-0.11,0.023,3.64,554127.0,35523775.798,0.629,0.655,0.629,0.632,4.11,4.76,1.64,24.61,331422.0,222705.0,2143032.0,6.03,4005397.0,11.28,-1862365.0,-5.24,-1362945.0,-3.84,-780088.0,-2.2,2050.0,0.654,0.655,1163341936.0,761988968,761988968,2024-09-26,2024-09-26 15:00:06+08:00
560,560520,红利低波100ETF基金,0.997,0.9989,0.19,0.035,3.64,5101.0,499131.0,0.948,0.998,0.948,0.962,5.2,4.0,3.41,-69.68,4505.0,596.0,48817.0,9.78,0.0,0.0,48817.0,9.78,-24525.0,-4.91,-24292.0,-4.87,-5.0,0.959,0.998,12751000.0,12712747,12712747,2024-09-26,2024-09-26 15:00:41+08:00
561,159530,机器人100ETF,0.884,0.8857,0.19,0.031,3.63,23915.0,2079661.3,0.855,0.884,0.85,0.853,3.99,4.3,1.52,26.85,14074.0,9841.0,49744.0,2.39,0.0,0.0,49744.0,2.39,146309.0,7.04,-196053.0,-9.43,-10.0,0.884,0.885,55613169.0,49162041,49162041,2024-09-26,2024-09-26 15:00:06+08:00
562,159725,线上消费ETF,0.599,0.5986,-0.07,0.021,3.63,41014.0,2403936.5,0.578,0.599,0.565,0.578,5.88,4.8,1.96,52.18,23965.0,17049.0,5112.0,0.21,33682.0,1.4,-28570.0,-1.19,54200.0,2.25,-59313.0,-2.47,-977.0,0.599,0.6,85424924.0,51169529,51169529,2024-09-26,2024-09-26 15:00:06+08:00
563,516390,新能源汽车ETF,0.542,0.5427,0.13,0.019,3.63,216518.0,11549886.0,0.524,0.543,0.523,0.523,3.82,3.35,1.41,2.57,146558.0,69960.0,799770.0,6.92,1171337.0,10.14,-371567.0,-3.22,-120402.0,-1.04,-679367.0,-5.88,-367.0,0.542,0.543,646261008.0,350273466,350273466,2024-09-26,2024-09-26 15:00:40+08:00
564,517850,张江ETF,0.628,0.6325,0.71,0.022,3.63,97762.0,6095475.0,0.602,0.628,0.602,0.606,4.29,11.9,5.59,59.34,51734.0,46028.0,835997.0,13.72,2285605.0,37.5,-1449608.0,-23.78,-630504.0,-10.34,-205495.0,-3.37,942.0,0.627,0.628,82185200.0,51612306,51612306,2024-09-26,2024-09-26 15:00:43+08:00
565,513210,恒生ETF易方达,1.203,1.2026,-0.03,0.042,3.62,86638.0,10285093.0,1.17,1.203,1.163,1.161,3.45,24.1,1.19,52.33,49029.0,37609.0,942746.0,9.17,292103.0,2.84,650643.0,6.33,-79362.0,-0.77,-863385.0,-8.39,703.0,1.201,1.203,35942000.0,43238226,43238226,2024-09-26,2024-09-26 15:00:43+08:00
566,159701,物联网ETF招商,0.659,0.6613,0.35,0.023,3.62,56706.0,3635579.55,0.64,0.659,0.636,0.636,3.62,17.89,1.03,-82.22,21838.0,34868.0,57779.0,1.59,0.0,0.0,57779.0,1.59,-45300.0,-1.25,-12479.0,-0.34,-4.0,0.654,0.662,31705601.0,20893991,20893991,2024-09-26,2024-09-26 15:00:06+08:00
567,515090,可持续发展ETF,1.089,1.0966,0.69,0.038,3.62,37952.0,4031531.0,1.055,1.096,1.047,1.051,4.66,10.04,1.22,-36.64,23873.0,14079.0,-170626.0,-4.23,-1061000.0,-26.32,890374.0,22.09,106693.0,2.65,63933.0,1.59,-138.0,1.056,1.098,37801700.0,41166051,41166051,2024-09-26,2024-09-26 15:00:43+08:00
568,560900,创新药企ETF,0.688,0.6914,0.49,0.024,3.61,35263.0,2384906.0,0.658,0.689,0.657,0.664,4.82,1.49,1.66,-94.44,14486.0,20777.0,233745.0,9.8,-216673.0,-9.09,450418.0,18.89,-225839.0,-9.47,-7905.0,-0.33,83.0,0.685,0.688,235969100.0,162346741,162346741,2024-09-26,2024-09-26 15:00:40+08:00
569,510170,大宗商品ETF,0.86,0.8619,0.22,0.03,3.61,55770.0,4714253.0,0.832,0.861,0.82,0.83,4.94,2.72,1.59,5.77,39085.0,16685.0,743310.0,15.77,504076.0,10.69,239234.0,5.07,-389892.0,-8.27,-353419.0,-7.5,7.0,0.856,0.86,204914800.0,176226728,176226728,2024-09-26,2024-09-26 15:00:41+08:00
570,159618,光伏ETF指数基金,0.546,0.5472,0.22,0.019,3.61,79279.0,4244213.1,0.532,0.547,0.521,0.527,4.93,6.09,0.85,-73.85,55727.0,23552.0,808336.0,19.05,-1242933.0,-29.29,2051269.0,48.33,-578913.0,-13.64,-229423.0,-5.41,927.0,0.545,0.546,130131407.0,71051748,71051748,2024-09-26,2024-09-26 15:00:06+08:00
