code,date,open,close,high,low,volume,amount,adjfactor,tradestatus,rn,daily_return,cumulative_return,ma20,ma60,volatility,rolling_max,drawdown
sz.399101,2018-10-24,7571.6604404466725,7587.909437099826,7677.4194186632385,7530.461448932529,7802701824,62377458176.0,0.9999997940276087,1,1504,-0.0035980145787873896,0.2985906729511054,7950.2179624742585,8505.941848010456,0.3747441696717634,12152.157496990545,-0.3755915820726521
sz.399101,2018-10-25,7361.400483754427,7553.335444221117,7568.064441187348,7323.573491545744,8164417280,63011416320.0,0.9999997940276087,1,1503,-0.0045564582926709285,0.29267369871055227,7908.274971113358,8471.407155123652,0.3692840567875201,12152.157496990545,-0.3784366729865307
sz.399101,2018-10-26,7605.344433508698,7543.857446173323,7642.8754257783485,7513.87145234961,7587262976,59755921920.0,0.9999997940276087,1,1502,-0.0012548096291744582,0.2910516393060296,7866.85242964526,8438.022961999875,0.36941024655399507,12152.157496990545,-0.3792166166344089
sz.399101,2018-10-29,7503.774454429314,7403.054475174853,7504.046454373289,7370.036481975649,6315593728,50801337600.0,0.9999997940276087,1,1501,-0.01866458532695281,0.2669546958226998,7811.110791126501,8403.146902516715,0.3626175258639614,12152.157496990545,-0.39080328106279044
sz.399101,2018-10-30,7372.540481459895,7452.30846502989,7505.563454060829,7282.986499905546,7804136448,63050876672.0,0.9999997940276087,1,1500,0.006653198354841683,0.2753839967206064,7759.2460518092075,8371.307125741498,0.3655807202526028,12152.157496990545,-0.38675017445458243
sz.399101,2018-10-31,7462.750462879126,7558.255443207731,7591.323436396637,7453.154464855636,8117206528,63809978880.0,0.9999997940276087,1,1499,0.014216665704996023,0.293515704647485,7709.754962003007,8341.291281923935,0.3699706304553841,12152.157496990545,-0.37803180669115616
sz.399101,2018-11-01,7626.386429174627,7642.298425897195,7746.506404433223,7626.386429174627,9647105792,81647230976.0,0.9999997940276087,1,1498,0.011119362572614477,0.3078987747608313,7669.91787020835,8315.23363729109,0.37376742803683244,12152.157496990545,-0.37111591684112116
sz.399101,2018-11-02,7785.306396441494,7908.6903710277975,7908.6903710277975,7762.84040106887,11379976448,101417062400.0,0.9999997940276087,1,1497,0.03485756905643589,0.3534889466208848,7640.156376338398,8297.106541024774,0.39738770334058776,12152.157496990545,-0.3491945464839172
sz.399101,2018-11-05,7885.242375857438,7918.145369080328,7958.19936083031,7812.3603908691175,11330943488,96100126720.0,0.9999997940276087,1,1496,0.0011955200682995937,0.3551070698187917,7626.577279135317,8281.61594421541,0.3771296286520673,12152.157496990545,-0.3484164955036799
sz.399101,2018-11-06,7878.047377339409,7862.138380616224,7878.047377339409,7771.3583993143975,9236531968,74384715776.0,0.9999997940276087,1,1495,-0.007073245798543515,0.3455220644306194,7610.9698323500215,8268.513113580897,0.3776647651692356,12152.157496990545,-0.35302530578925884
sz.399101,2018-11-07,7845.285384087477,7818.17838967077,7923.48636798023,7810.849391180342,9694242304,79161802752.0,0.9999997940276087,1,1494,-0.005591352990407139,0.3379987756120064,7594.332685776814,8251.062550508566,0.3779029691658304,12152.157496990545,-0.35664276968045183
sz.399101,2018-11-08,7865.18637998842,7783.274396860031,7878.433377259904,7774.729398620065,9358033920,72529690624.0,0.9999997940276087,1,1493,-0.004464466154527003,0.33202532536348794,7602.218634152528,8235.636270352621,0.2974370946792112,12152.157496990545,-0.35951501626048366
sz.399101,2018-11-09,7739.957405782136,7757.911402084108,7800.992393210611,7715.301410860592,9309170688,70105554944.0,0.9999997940276087,1,1492,-0.0032586535541075934,0.3276847163028309,7608.937532768619,8215.830824431998,0.29782075536901087,12152.157496990545,-0.361602134929099
sz.399101,2018-11-12,7749.476403821485,7958.7703607127,7958.7703607127,7736.038406589342,11152160000,84987035648.0,0.9999997940276087,1,1491,0.025890854924513818,0.3620596086781218,7629.948528440933,8198.366561362487,0.3066088172695458,12152.157496990545,-0.3450734684204289
sz.399101,2018-11-13,7861.545380738365,8093.804332899424,8137.378323924383,7846.308383876767,15549827840,113448288256.0,0.9999997940276087,1,1490,0.01696668782570976,0.38516924885857184,7665.342971150654,8182.544047954822,0.2976865769693303,12152.157496990545,-0.3339615344103435
sz.399101,2018-11-14,8078.538336043798,8046.118342721423,8136.149324177522,8029.508346142625,13901211648,101172187136.0,0.9999997940276087,1,1489,-0.005891665799748647,0.3770082945682083,7695.352414969535,8166.737351210566,0.2997308560581632,12152.157496990545,-0.3378856104593751
sz.399101,2018-11-15,8030.494345939536,8144.89832237547,8144.89832237547,8026.395346783816,12490787328,98549817344.0,0.9999997940276087,1,1488,0.012276724682207085,0.39391344628573766,7740.620855645485,8155.630853498197,0.27620176605776064,12152.157496990545,-0.32975701439085725
sz.399101,2018-11-16,8141.235323129948,8219.095307092937,8257.911299097914,8121.379327219735,14343447552,119160688640.0,0.9999997940276087,1,1487,0.009109626883080368,0.4066114776887093,7781.53294721872,8147.25762188952,0.2698175037545022,12152.157496990545,-0.3236513508709562
sz.399101,2018-11-19,8208.453309284894,8253.495300007486,8253.495300007486,8156.825319918838,13359435776,108046073856.0,0.9999997940276087,1,1486,0.004185374622053928,0.4124986736705174,7806.042442170442,8141.654423043625,0.2151705769352012,12152.157496990545,-0.3208205783992311
sz.399101,2018-11-20,8169.116317387232,8025.860346894012,8191.2063128373,8016.9623487267545,12798727168,107339808768.0,0.9999997940276087,1,1485,-0.02758043045269165,0.3735413522368285,7826.569987942332,8131.298725176613,0.22854211331440655,12152.157496990545,-0.33955263920159046
sz.399101,2018-11-21,7927.401367173848,8064.373338961397,8066.768338468094,7911.698370408232,10683875840,85334859776.0,0.9999997940276087,1,1484,0.004798612286132098,0.3801324446451826,7850.39318303541,8119.581610923348,0.2274007092679888,12152.157496990545,-0.33638340838171976
sz.399101,2018-11-22,8088.833333923312,8086.58833438572,8125.544326361861,8046.335342676728,10879726592,83710992384.0,0.9999997940276087,1,1483,0.0027547082073935414,0.38393430681773677,7877.05582754364,8109.90341291679,0.2255895602527908,12152.157496990545,-0.3345553383102263
sz.399101,2018-11-23,8072.138337362022,7786.402396215749,8076.113336543282,7754.579402770409,12242887168,93291712512.0,0.9999997940276087,1,1482,-0.03712145663376032,0.33256064946322894,7889.183075045762,8094.458849431278,0.2676470758901761,12043.777519313835,-0.35349167786193375
sz.399101,2018-11-26,7765.320400558059,7757.503402168145,7825.726388116091,7725.913408674813,8427626240,65753122560.0,0.9999997940276087,1,1481,-0.003711469376621146,0.3276148914202557,7906.905521395427,8079.001435948411,0.25761814878201217,11942.317540211792,-0.35041893032509597
sz.399101,2018-11-27,7796.072394223996,7796.104394217405,7826.72438791053,7740.232405725495,8416590592,66556889600.0,0.9999997940276087,1,1480,0.004975955542406929,0.3342210440974003,7924.0953178548025,8060.6846397211675,0.2573252616907572,11942.317540211792,-0.34718664380120445
sz.399101,2018-11-28,7796.35139416653,7902.353372333044,7902.353372333044,7704.497413085917,9660041216,74480865280.0,0.9999997940276087,1,1479,0.013628470418437066,0.3524044361285379,7941.300214311069,8044.129659797704,0.2569747244777105,11857.267557729745,-0.3335434716422921
sz.399101,2018-11-29,7937.275365140076,7737.960406193464,7952.461362012179,7736.943406402937,9662877184,77838376960.0,0.9999997940276087,1,1478,-0.02080303909404213,0.3242703137728,7946.083313325881,8025.606363612992,0.26730690485510705,11857.267557729745,-0.34740779285619705
sz.399101,2018-11-30,7719.100410078103,7813.075390721848,7819.731389350895,7653.744423539634,8585063936,68483359232.0,0.9999997940276087,1,1477,0.009707336376167275,0.3371254511615651,7941.302564310584,8010.285750101949,0.2380611269868928,11857.267557729745,-0.3410728607849868
sz.399101,2018-12-03,8024.609347151683,8073.502337081075,8099.949331633724,7972.698357843916,12078896896,104129527808.0,0.9999997940276087,1,1476,0.033332194217463806,0.38169477639279625,7949.070412710622,8000.827835383353,0.2667050379518073,11816.197566189032,-0.3167427768656591
sz.399101,2018-12-04,8058.267340219065,8109.060329757109,8109.501329666275,8035.467344915235,10205154304,82472521728.0,0.9999997940276087,1,1475,0.004404283443719015,0.387780151820736,7961.416510167665,7992.260653814622,0.26514341898875826,11616.60760729906,-0.30194247719429335
sz.399101,2018-12-05,7959.23736061651,8072.946337195596,8106.98233018512,7934.456365720712,10075698176,81897435136.0,0.9999997940276087,1,1474,-0.0044535360563280335,0.38159962287634586,7974.154907543906,7981.483089367838,0.26476001922407644,11616.60760729906,-0.3050513015414996
sz.399101,2018-12-06,8012.7063496033725,7900.781372656833,8029.470346150451,7891.39537459009,9336413696,78427267072.0,0.9999997940276087,1,1473,-0.02132616238826268,0.3521354049633225,7980.030256333746,7969.7231751233885,0.2765034895674343,11616.60760729906,-0.31987189033633734
sz.399101,2018-12-07,7897.879373254565,7892.903374279483,7928.262366996506,7866.70337967596,7630291968,63583862784.0,0.9999997940276087,1,1472,-0.0009971163617581436,0.3507871686277211,7986.779854943515,7959.154860633503,0.2761693160166109,11616.60760729906,-0.3205500572025746
sz.399101,2018-12-10,7818.866389529062,7785.1403964756855,7847.825383564307,7760.009401651979,7521820672,62248543488.0,0.9999997940276087,1,1471,-0.013653147985437597,0.3323446715176166,7978.098356731665,7946.960229811928,0.264330648384339,11616.60760729906,-0.32982668782028496
sz.399101,2018-12-11,7789.627395551488,7842.338384694477,7842.338384694477,7785.09439648516,7495764224,60786978816.0,0.9999997940276087,1,1470,0.007347072153597312,0.34213350395271735,7965.525059321418,7938.58746486982,0.2577978375592209,11616.60760729906,-0.32490287614028535
sz.399101,2018-12-12,7861.789380688108,7842.404384680883,7874.081378156296,7817.01638991011,7567221760,60790287872.0,0.9999997940276087,1,1469,8.415855471621825e-06,0.3421447991543103,7955.33936141939,7930.019433301264,0.25730007332470967,11616.60760729906,-0.32489719462046157
sz.399101,2018-12-13,7846.511383834954,7909.293370903596,7950.58436239879,7803.779392636567,8932205312,75036647424.0,0.9999997940276087,1,1468,0.008529142714621019,0.3535921436899838,7943.559113845797,7923.514967974339,0.25503912992860006,11616.60760729906,-0.31913914644633845
sz.399101,2018-12-14,7887.283375437048,7715.558410807657,7889.209375040346,7710.560411837107,9140843520,76307943424.0,0.9999997940276087,1,1467,-0.024494597811815066,0.32043644852906517,7918.382269031533,7912.895236828377,0.2644915277338196,11616.60760729906,-0.3358165592199445
sz.399101,2018-12-17,7670.635420060555,7675.02641915613,7690.6324159417245,7592.812436089945,7170444288,59938007040.0,0.9999997940276087,1,1466,-0.005253280384055148,0.31349982563561607,7889.458824988966,7902.641755606978,0.2631983692669949,11616.60760729906,-0.3393057010608086
sz.399101,2018-12-18,7618.850430726835,7611.28643228481,7680.383418052736,7547.550445412666,7029042688,58411918592.0,0.9999997940276087,1,1465,-0.008304855695640545,0.30259139912746336,7868.730129258505,7893.456390832244,0.2482739782731081,11616.60760729906,-0.34479267187243096
sz.399101,2018-12-19,7611.838432171114,7498.799455454026,7619.610430570296,7487.726457734759,6557784576,54331118848.0,0.9999997940276087,1,1464,-0.014778970392396173,0.28334043940636877,7840.451435083136,7880.354193530935,0.2503249325026547,11616.60760729906,-0.35447596157570926
sz.399101,2018-12-20,7477.922459754112,7510.523453039205,7527.886449462908,7443.849466772209,6940318720,57055368704.0,0.9999997940276087,1,1463,0.001563449943530859,0.28534687794388947,7811.648191015811,7865.659663224271,0.2499649449539228,11616.60760729906,-0.353466717054287
sz.399101,2018-12-21,7478.203459696234,7434.803468635436,7494.822456273178,7379.098480109128,7475149056,61966114560.0,0.9999997940276087,1,1462,-0.010081851801305386,0.27238820120718854,7794.0682446367955,7850.034583109273,0.21824237227093723,11616.60760729906,-0.3599849697975571
sz.399101,2018-12-24,7416.7664723505595,7498.503455514994,7499.469455316024,7394.401476957132,6759641600,58314174464.0,0.9999997940276087,1,1461,0.008567810453670166,0.283289782138618,7781.118247304138,7833.044853275354,0.22145685569648446,11616.60760729906,-0.35450144233128256
sz.399101,2018-12-25,7417.190472263227,7440.2994675034115,7457.332463995083,7270.766502422529,9008485888,72224583680.0,0.9999997940276087,1,1460,-0.007762080574727825,0.2733287834489331,7763.328000968439,7815.556456877483,0.22105253044180195,11616.60760729906,-0.3595118541467777
sz.399101,2018-12-26,7434.503468697228,7410.211473700709,7480.270459270489,7401.424475510588,7424068864,62564824832.0,0.9999997940276087,1,1459,-0.004043922416579693,0.26817954063786775,7738.720906036821,7796.592027450299,0.21297890648473194,11616.60760729906,-0.3621019385173471
sz.399101,2018-12-27,7515.827451946729,7313.189493684562,7528.223449393495,7313.189493684562,8163716608,68840239104.0,0.9999997940276087,1,1458,-0.013093010956635176,0.25157525201731556,7717.482360411377,7777.827847981869,0.20613940463943023,11616.60760729906,-0.3704539448255558
sz.399101,2018-12-28,7327.076490824224,7336.107488964087,7378.439480244863,7276.62650121553,7033292032,59150335232.0,0.9999997940276087,1,1457,0.003133789340385107,0.25549742520077734,7693.633965323488,7758.364301990823,0.20215737008021237,11616.60760729906,-0.36848108010856867
sz.399101,2019-01-02,7352.320485624657,7271.669502236536,7363.094483405509,7256.775505304288,6676813824,56535472384.0,0.9999997940276087,1,1456,-0.008783675378869149,0.24446954337880755,7653.5423235812605,7743.063338475734,0.15017151184669145,11616.60760729906,-0.3740281372965091
sz.399101,2019-01-03,7256.0125054614455,7201.667516655015,7328.0684906198985,7197.454517522777,7674983424,63767510272.0,0.9999997940276087,1,1455,-0.009626673153942167,0.23248944183466413,7608.172682926156,7726.853008481281,0.14651697347806253,11616.60760729906,-0.38005416382231993
sz.399101,2019-01-04,7130.501531313246,7388.619478148064,7388.619478148064,7112.1475350936635,9817845760,76762910720.0,0.9999997940276087,1,1454,0.025959537990429826,0.26448429832277465,7573.95633997378,7714.147977764834,0.18511766001412933,11616.60760729906,-0.36396065633605673
sz.399101,2019-01-07,7434.725468651502,7537.184447547776,7544.3404460738375,7418.211472052929,10490547456,85377716224.0,0.9999997940276087,1,1453,0.020107270355320672,0.28990962596920866,7555.7764937183265,7712.675128068199,0.19299272668685694,11616.60760729906,-0.3511716412963852
sz.399101,2019-01-08,7525.232450009558,7544.770445985269,7563.578442111341,7508.2924534987305,10079973120,78049693696.0,0.9999997940276087,1,1452,0.0010064764223678413,0.2912078895947321,7538.3698473036175,7711.362411671917,0.1933005614782824,11616.60760729906,-0.3505186108511864
sz.399101,2019-01-09,7562.72144228786,7587.821437117953,7680.3694180556195,7540.912446779911,12050333440,94966804480.0,0.9999997940276087,1,1451,0.005706070375619099,0.29857561268231425,7528.50389933573,7712.1835948361095,0.19025482628137316,11616.60760729906,-0.34681262433704835
sz.399101,2019-01-10,7588.421436994368,7570.391440708051,7633.87042763313,7553.553444176215,10404801792,81590632448.0,0.9999997940276087,1,1450,-0.002297101553370484,0.2955926526252526,7514.906552136408,7715.2581942028255,0.18755937009215184,11616.60760729906,-0.34831306207232576
sz.399101,2019-01-11,7573.649440036993,7625.676429320867,7625.676429320867,7550.131444881052,9901709056,77339238400.0,0.9999997940276087,1,1449,0.00730279128177358,0.3050540953535741,7504.070154368407,7718.253976919111,0.19020752897885168,11616.60760729906,-0.3435539283835818
sz.399101,2019-01-14,7625.097429440126,7579.505438830818,7639.772426417481,7561.287442583223,9759728384,75667750912.0,0.9999997940276087,1,1448,-0.006054674744986666,0.29715241728159536,7487.580757764769,7723.920242418683,0.18720007064261895,11616.60760729906,-0.3475284958348434
sz.399101,2019-01-15,7567.7694412481105,7687.8724165102085,7688.232416436059,7547.767445367971,9964026880,79578124288.0,0.9999997940276087,1,1447,0.01429736788949465,0.3156982826002177,7486.196458049897,7728.703891433383,0.1758425186327055,11616.60760729906,-0.3381998707023822
sz.399101,2019-01-16,7682.652417585385,7669.97142019732,7721.179409649886,7658.223422617084,9657701888,78491508736.0,0.9999997940276087,1,1446,-0.002328472084740185,0.31263471587724245,7485.943708101955,7727.148325087121,0.17501500942673626,11616.60760729906,-0.33974085382912916
sz.399101,2019-01-17,7667.0994207888725,7607.292433107464,7683.375417436467,7598.9774348201245,9338052608,71586070528.0,0.9999997940276087,1,1445,-0.008171997476392634,0.30190786829166827,7485.744008143089,7727.014708447975,0.1749317621758752,11616.60760729906,-0.3451364899054027
sz.399101,2019-01-18,7615.845431345781,7675.73641900989,7675.73641900989,7587.9194370977675,9765710080,77063426048.0,0.9999997940276087,1,1444,0.00899715457296657,0.3136213346224499,7494.590856320882,7728.47849147981,0.1684735628713087,11616.60760729906,-0.3392445816808862
sz.399101,2019-01-21,7683.610417388063,7725.03640885545,7753.7824029345675,7671.3234199188455,8919493120,74885165056.0,0.9999997940276087,1,1443,0.0064228351723312205,0.3220585079335876,7505.316504111694,7731.340174223716,0.16948497138709187,11616.60760729906,-0.3350006585397978
sz.399101,2019-01-22,7717.080410494167,7632.06542800491,7717.080410494167,7605.715433432282,8290679296,67796438016.0,0.9999997940276087,1,1442,-0.012035021704747462,0.3061475050956608,7515.179602080168,7732.810307254242,0.17138074637059952,11616.60760729906,-0.3430039400479141
sz.399101,2019-01-23,7604.959433587997,7640.005426369488,7644.23142549905,7594.454435751738,7618275584,62369216256.0,0.9999997940276087,1,1441,0.001040347261102248,0.3075063520751826,7522.254700622892,7736.759489774152,0.16925462335100633,11616.60760729906,-0.342320435996388
sz.399101,2019-01-24,7650.916424122124,7681.025417920501,7706.1754127402955,7603.0404339832585,9177577728,75090149376.0,0.9999997940276087,1,1440,0.0053691050283068975,0.3145264910046528,7534.290998143746,7740.571438988995,0.16664806976527877,11578.17761521458,-0.33659461158834986
sz.399101,2019-01-25,7681.054417914528,7672.770419620803,7739.493405877708,7656.5034229713565,9797945600,79487741952.0,0.9999997940276087,1,1439,-0.0010747260750417764,0.313113735108437,7547.418945439751,7742.480021929213,0.16563381322109225,11517.04762780567,-0.33379016327965927
sz.399101,2019-01-28,7712.717411392825,7651.454424011311,7763.884400853835,7633.959427614798,9201814528,76554022912.0,0.9999997940276087,1,1438,-0.0027781354639496714,0.3094657272727328,7564.3321919560885,7742.632621897782,0.1571683000009544,11517.04762780567,-0.3356409844534841
sz.399101,2019-01-29,7627.876428867728,7544.443446052623,7627.876428867728,7430.8314694535575,9371937024,73471008768.0,0.9999997940276087,1,1437,-0.013985704158790191,0.29115192700502135,7574.748989810517,7736.561839814863,0.16739287043584955,11517.04762780567,-0.3449325131001428
sz.399101,2019-01-30,7502.464454699138,7431.753469263652,7548.9974451146245,7430.786469462826,7050655232,58435210240.0,0.9999997940276087,1,1436,-0.014936817751338816,0.27186622598205745,7582.7531881618725,7728.455308151252,0.1736904146294368,11517.04762780567,-0.3547171367667935
sz.399101,2019-01-31,7418.810471929552,7358.269484399327,7485.979458094593,7314.972493317314,9176264960,69444378624.0,0.9999997940276087,1,1435,-0.009887839413436073,0.259290216984174,7590.583286549087,7720.057493214304,0.1739075907501851,11517.04762780567,-0.3610975900946856
sz.399101,2019-02-01,7393.811477078656,7581.181438485609,7581.181438485609,7393.811477078656,8257066752,65190328576.0,0.9999997940276087,1,1434,0.03029407315930599,0.29743924694629076,7600.211384565965,7716.107544027884,0.18257909761044464,11517.04762780567,-0.34174263374735714
sz.399101,2019-02-11,7604.114433762044,7813.616390610417,7813.616390610417,7604.114433762044,9550366976,80376528896.0,0.9999997940276087,1,1433,0.030659463041585955,0.33721803758674374,7614.032981719097,7716.6132439237235,0.19997145249220985,11517.04762780567,-0.32156081635488243
sz.399101,2019-02-12,7813.181390700014,7908.821371000815,7921.802368327088,7798.227393780126,11020716544,90282508288.0,0.9999997940276087,1,1432,0.012184496349834317,0.35351136588465204,7632.235527969873,7719.128410072336,0.2032356534385534,11517.04762780567,-0.31329437659817394
sz.399101,2019-02-13,7914.63036980432,8040.546343869101,8058.001340273853,7901.828372441179,13601164800,115547873280.0,0.9999997940276087,1,1431,0.01665544923688378,0.3760547057306891,7654.87177330743,7720.491343124942,0.20920101661890228,11489.307633519345,-0.3001713766971211
sz.399101,2019-02-14,8040.646343848504,8098.976331834135,8130.801325279063,8010.716350013257,11895560704,101803610112.0,0.9999997940276087,1,1430,0.007266917628002467,0.3860543819288591,7681.301017863736,7720.577543107187,0.20875315860678653,11449.777641661434,-0.29265208589160663
sz.399101,2019-02-15,8082.80933516409,8051.477341617618,8113.337328876165,8039.491344086403,13008744192,106544402432.0,0.9999997940276087,1,1429,-0.005864814054316492,0.37792543070967577,7702.591063478573,7720.666859755457,0.2107627599712217,11345.357663169072,-0.2903284690833962
sz.399101,2019-02-18,8107.184330143513,8359.50927817153,8359.50927817153,8107.184330143513,16573201920,139290214400.0,0.9999997940276087,1,1428,0.03825781573795317,0.4306418479384062,7741.591255445608,7724.243709018726,0.2423839996178342,11345.357663169072,-0.2631779864191176
sz.399101,2019-02-19,8392.004271478456,8379.041274148476,8454.606258584174,8278.439294869711,18887374080,156283879424.0,0.9999997940276087,1,1427,0.002336500304862099,0.43398454305226286,7776.149698327521,7726.909475136317,0.24001831800100826,11345.357663169072,-0.26145640155975675
sz.399101,2019-02-20,8385.641272789058,8419.295265857265,8422.41526521463,8312.021287952746,15480880384,126907543552.0,0.9999997940276087,1,1426,0.0048041285860451755,0.4408735891874871,7813.615890610519,7729.672807900481,0.23868973226422063,11345.357663169072,-0.2579083431464493
sz.399101,2019-02-21,8416.314266471269,8398.853270067752,8565.736235694461,8363.093277433323,18699958528,158708387840.0,0.9999997940276087,1,1425,-0.0024279936911598687,0.437375157203181,7853.193932458533,7735.889356620042,0.23540476493865814,11345.357663169072,-0.2597101370075521
sz.399101,2019-02-22,8375.029274974839,8589.206230860289,8589.206230860289,8358.353278409633,18088295168,154316443648.0,0.9999997940276087,1,1424,0.02266416076953348,0.4699520588521673,7898.867423051053,7744.636571485024,0.24329923008418664,11345.357663169072,-0.24293208853663534
sz.399101,2019-02-25,8702.383207548952,9008.272144544262,9008.768144442101,8686.031210917012,27203823104,242696290304.0,0.9999997940276087,1,1423,0.048789830214846175,0.5416707702275281,7963.029209835494,7759.9979683209995,0.2873485838689959,11345.357663169072,-0.2059948736752295
sz.399101,2019-02-26,9017.435142656937,8977.954150788933,9154.146114498246,8919.369162855826,27417280512,243102932992.0,0.9999997940276087,1,1422,-0.0033655725836048145,0.5364821653503054,8030.323645974696,7779.857164230552,0.2809617024518181,11345.357663169072,-0.20866715555962978
sz.399101,2019-02-27,8947.49815706203,8901.910166451898,9036.399138750878,8793.956188687444,22962081536,201599778816.0,0.9999997940276087,1,1421,-0.00847007938109734,0.523468039442148,8093.418882978815,7798.930610301949,0.2862002354120572,11345.357663169072,-0.2153698075689093
sz.399101,2019-02-28,8894.569167963942,8932.985160051307,8990.009148305937,8870.496172922314,18139094272,154632757248.0,0.9999997940276087,1,1420,0.0034908230950834174,0.5287861968588541,8156.0168700853565,7817.878623065847,0.28649147426445465,11345.357663169072,-0.2126308023720711
sz.399101,2019-03-01,8991.454148008306,8999.412146369179,9016.016142949213,8867.3341735736,16198686976,141901574144.0,0.9999997940276087,1,1419,0.007436146498366103,0.5401544749833764,8222.348956422775,7836.162935966449,0.28460874309835427,11345.357663169072,-0.2067758096702088
sz.399101,2019-03-04,9084.682128805913,9188.862107347708,9345.876075007161,9080.8161296022,25055406592,231905157120.0,0.9999997940276087,1,1418,0.021051370678135006,0.57257683773784,8299.219340589594,7860.344630985686,0.2850356691999332,11345.357663169072,-0.1900773532087128
sz.399101,2019-03-05,9169.904111252534,9408.094062191969,9408.094062191969,9131.475119167848,23391198720,211978358784.0,0.9999997940276087,1,1417,0.023858444308241022,0.6100960746414379,8392.401871396562,7886.9282755101885,0.2754401400308567,11345.357663169072,-0.17075385884625977
sz.399101,2019-03-06,9462.35205101632,9562.573030373562,9563.63503015482,9352.423073658658,28767788544,259817750528.0,0.9999997940276087,1,1416,0.016419794185773773,0.6365335208063725,8498.942849452058,7911.746120398398,0.2578429192315641,11345.357663169072,-0.1571378078791682
sz.399101,2019-03-07,9562.850030316507,9637.213014999781,9720.084997930437,9474.524048509224,28957696000,269473755136.0,0.9999997940276087,1,1415,0.007805428977027518,0.6493073669715514,8612.89002598208,7937.2153318191085,0.24449045440840977,11345.357663169072,-0.15055890690114734
sz.399101,2019-03-08,9429.821057716808,9323.293079658635,9704.330001175533,9311.969081991065,30639775488,278870855680.0,0.9999997940276087,1,1414,-0.032573725915630125,0.5955832808491905,8699.995608040732,7958.054444193492,0.286163217647338,11345.357663169072,-0.17822836824922259
sz.399101,2019-03-11,9394.914064906685,9715.092998958651,9715.092998958651,9373.65706928504,24350628096,230749388800.0,0.9999997940276087,1,1413,0.04202376949351039,0.6626357048512961,8795.069438458144,7988.292971298522,0.29929756022465803,11345.357663169072,-0.14369442662022194
sz.399101,2019-03-12,9785.646984426476,9889.894962954266,9964.143947661023,9722.489997435074,29122859520,277928181760.0,0.9999997940276087,1,1412,0.01799282456836515,0.6925512174097856,8894.123118055815,8021.576164443102,0.30028080585751893,11345.357663169072,-0.12828707066148634
sz.399101,2019-03-13,9898.649961150977,9649.562012456228,9898.649961150977,9586.147025517967,27617680128,264303312896.0,0.9999997940276087,1,1411,-0.024300859756173465,0.6514207676453698,8974.573901485173,8052.649858042777,0.32496558915193713,11345.357663169072,-0.14947044430498466
sz.399101,2019-03-14,9560.952030707442,9396.254064630682,9627.3980170214,9295.007085484769,21361570304,197615919104.0,0.9999997940276087,1,1410,-0.026250719721637172,0.6080697839314204,9039.437788125,8078.548452708381,0.3487385977520929,11345.357663169072,-0.17179745728650314
sz.399101,2019-03-15,9456.03805231683,9524.665038181562,9612.469020096361,9415.274060713087,18320450048,172518219776.0,0.9999997940276087,1,1409,0.01366618789441243,0.6300459677459544,9113.097172953198,8106.586130266726,0.3455512006070723,11345.357663169072,-0.16047908572315037
sz.399101,2019-03-18,9554.816031971288,9767.186988228726,9767.186988228726,9460.59905137739,18745056256,183270023168.0,0.9999997940276087,1,1408,0.02546251748223871,0.6715510416965385,9183.481058456058,8137.551023888811,0.3338005136207529,11345.357663169072,-0.13910276976667116
sz.399101,2019-03-19,9766.36098839886,9780.66498545263,9828.815975534853,9712.146999565446,18378238464,178681036800.0,0.9999997940276087,1,1407,0.001379926199851278,0.6738576587733642,9253.562244021265,8171.969466799561,0.334033746954677,11345.357663169072,-0.1379147951232928
sz.399101,2019-03-20,9767.292988206893,9743.663993073813,9785.827984389194,9579.137026961833,18960915200,179550834688.0,0.9999997940276087,1,1406,-0.0037830753260489347,0.6675253291651406,9319.780680382091,8206.44675969819,0.33649584746425254,11345.357663169072,-0.14117612839081373
sz.399101,2019-03-21,9753.300991088858,9828.781975541857,9891.306962663431,9725.706996772462,21462241280,202016481280.0,0.9999997940276087,1,1405,0.00873572636828901,0.6820923741529183,9391.277115655797,8243.405018752474,0.3344352047462462,11345.357663169072,-0.13367367804988123
sz.399101,2019-03-22,9820.733977199523,9855.226970094916,9868.279967406359,9655.045011326882,19277389568,188021104640.0,0.9999997940276087,1,1404,0.002690566808671191,0.6866181560639331,9454.578152617529,8282.678810663154,0.3303906919693354,11345.357663169072,-0.13134276920256396
sz.399101,2019-03-25,9678.313006534318,9727.633996375553,9859.642969185343,9643.4220137209,18635431424,182913077248.0,0.9999997940276087,1,1403,-0.01294673112111333,0.6647819642933854,9490.546245209092,8319.630653052092,0.29818360857280973,11265.25767966746,-0.136492544335417
sz.399101,2019-03-26,9771.072987428317,9520.470039045616,9806.308980170674,9495.378044213874,18723941376,180656791552.0,0.9999997940276087,1,1402,-0.021296438312453425,0.6293280378871262,9517.672039621926,8354.39176255893,0.31060521695391147,11166.327700044309,-0.14739471249730215
sz.399101,2019-03-27,9580.985026581197,9601.116022434768,9607.538021112014,9409.325061938416,16444176640,162276679680.0,0.9999997940276087,1,1401,0.008470798506628796,0.6431297473972688,9552.632332421072,8389.435305340927,0.3080317513241514,11151.14770317097,-0.13900198634221575
