,代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
486,159987,科技创新ETF,1.099,1.0993,0.03,0.001,0.09,7630.0,840637.3,1.096,1.107,1.096,1.098,1.0,2.35,1.5,92.16,4484.0,3146.0,-176282.0,-20.97,0.0,0.0,-176282.0,-20.97,200658.0,23.87,-24376.0,-2.9,1000.0,1.098,1.107,32457627.0,35670932,35670932,2024-06-28,2024-06-28 15:34:42+08:00
487,512380,MSCI中国ETF,1.165,1.1655,0.04,0.001,0.09,54595.0,6368193.0,1.158,1.172,1.158,1.164,1.2,4.52,0.81,-4.71,19972.0,34623.0,-254866.0,-4.0,208674.0,3.28,-463540.0,-7.28,275973.0,4.33,-21107.0,-0.33,1.0,1.164,1.165,120805600.0,140738524,140738524,2024-06-28,2024-06-28 16:11:48+08:00
488,159912,深300ETF,1.209,1.2089,-0.01,0.001,0.08,25358.0,3083530.6,1.213,1.223,1.204,1.208,1.57,3.23,1.31,-68.87,13880.0,11478.0,-131635.0,-4.27,0.0,0.0,-131635.0,-4.27,73698.0,2.39,57937.0,1.88,1.0,1.206,1.221,78448991.0,94844830,94844830,2024-06-28,2024-06-28 15:34:09+08:00
489,159982,中证500ETF鹏华,1.231,1.231,0.0,0.001,0.08,77443.0,9604412.2,1.23,1.246,1.224,1.23,1.79,2.24,0.71,-70.27,40655.0,36788.0,241841.0,2.52,-1021362.0,-10.63,1263203.0,13.15,-235221.0,-2.45,-6619.0,-0.07,51.0,1.23,1.231,346211248.0,426186046,426186046,2024-06-28,2024-06-28 15:34:39+08:00
490,159965,央视50ETF,1.26,1.2629,0.23,0.001,0.08,4799.0,606656.9,1.266,1.266,1.257,1.259,0.71,0.78,1.1,-33.42,2456.0,2343.0,966.0,0.16,0.0,0.0,966.0,0.16,-60389.0,-9.95,59423.0,9.8,88.0,1.258,1.261,61426953.0,77397961,77397961,2024-06-28,2024-06-28 15:34:30+08:00
491,510530,工银中证500ETF,5.174,5.1826,0.17,0.004,0.08,10405.0,5408656.0,5.165,5.247,5.16,5.17,1.68,2.24,2.12,71.38,5169.0,5236.0,-487091.0,-9.01,-1521132.0,-28.12,1034041.0,19.12,323151.0,5.97,163940.0,3.03,-3000.0,5.171,5.186,46479400.0,240484416,240484416,2024-06-28,2024-06-28 16:11:49+08:00
492,510510,中证500ETF基金,1.535,1.5377,0.18,0.001,0.07,185880.0,28686295.0,1.534,1.556,1.528,1.534,1.83,0.98,0.82,34.18,113754.0,72126.0,481163.0,1.68,2361153.0,8.23,-1879990.0,-6.55,-232695.0,-0.81,-248468.0,-0.87,-15195.0,1.534,1.536,1895038304.0,2908883797,2908883797,2024-06-28,2024-06-28 16:11:44+08:00
493,512190,浙商之江凤凰ETF,1.661,1.6719,0.65,0.001,0.06,5321.0,893342.0,1.674,1.68,1.661,1.66,1.14,1.69,13.5,-100.0,21.0,5300.0,-10792.0,-1.21,-823536.0,-92.19,812744.0,90.98,-25081.0,-2.81,35874.0,4.02,-151.0,,1.679,31418400.0,52185962,52185962,2024-06-28,2024-06-28 16:11:58+08:00
494,159905,深红利ETF,1.778,1.7795,0.08,0.001,0.06,161224.0,28773738.5,1.776,1.792,1.772,1.777,1.13,1.11,0.92,4.81,90295.0,70929.0,1288278.0,4.48,-1853364.0,-6.44,3141642.0,10.92,-1875562.0,-6.52,587284.0,2.04,-9.0,1.778,1.78,1450943952.0,2579778347,2579778347,2024-06-28,2024-06-28 15:34:45+08:00
495,510650,金融地产ETF,2.122,2.1199,-0.1,0.001,0.05,56424.0,12005156.0,2.126,2.136,2.114,2.121,1.04,31.43,1.15,-0.01,30697.0,25727.0,58946.0,0.49,213.0,0.0,58733.0,0.49,-60435.0,-0.5,1489.0,0.01,10.0,2.118,2.125,17952500.0,38095205,38095205,2024-06-28,2024-06-28 16:11:41+08:00
496,511820,鹏华添利ETF,100.005,,,0.035,0.04,3.0,30202.0,100.007,100.007,100.005,99.97,0.0,0.05,0.88,-100.0,,3.0,10200.0,33.77,0.0,0.0,10200.0,33.77,0.0,0.0,-10200.0,-33.77,-1.0,,100.012,551200.0,55122756,55122756,2024-06-28,2024-06-28 16:11:41+08:00
497,511670,华泰天天金ETF,100.019,,,0.032,0.03,40.0,400079.0,100.005,100.021,100.005,99.987,0.02,5.16,16.64,13.45,4.0,36.0,220046.0,55.0,0.0,0.0,220046.0,55.0,-70517.0,-17.63,-149529.0,-37.37,-2.0,99.995,100.027,77500.0,7751473,7751473,2024-06-28,2024-06-28 16:11:47+08:00
498,511770,金鹰增益货币ETF,100.0,,,0.024,0.02,2.0,21500.0,100.001,100.002,100.0,99.976,0.0,0.02,0.26,-66.91,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,99.85,100.043,953600.0,95360000,95360000,2024-06-28,2024-06-28 16:11:33+08:00
499,511650,华夏快线ETF,100.019,,,0.018,0.02,130.0,1300105.0,100.008,100.019,100.008,100.001,0.01,1.36,2.52,91.34,52.0,78.0,-10000.0,-0.77,-1290103.0,-99.23,1280103.0,98.46,0.0,0.0,10000.0,0.77,1.0,100.001,100.088,954900.0,95508143,95508143,2024-06-28,2024-06-28 16:11:43+08:00
500,511950,添利货币ETF,100.013,,,0.014,0.01,23.0,231022.0,100.006,100.013,100.003,99.999,0.01,1.77,4.11,62.06,7.0,16.0,110014.0,47.62,0.0,0.0,110014.0,47.62,-29006.0,-12.56,-81009.0,-35.07,-1.0,100.013,100.015,130300.0,13031694,13031694,2024-06-28,2024-06-28 16:11:59+08:00
501,511830,华泰货币ETF,100.01,,,0.013,0.01,10.0,100010.0,100.01,100.01,100.01,99.997,0.0,1.19,0.28,-100.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,49005.0,49.0,-49004.0,-49.0,-2.0,,100.009,84000.0,8400840,8400840,2024-06-28,2024-06-28 16:11:44+08:00
502,511700,场内货币ETF,100.013,,,0.011,0.01,4344.0,43449473.0,100.013,100.015,100.011,100.002,0.0,5.48,1.27,-100.0,1781.0,2563.0,2568827.0,5.91,5598479.0,12.89,-3029652.0,-6.97,-1793927.0,-4.13,-774898.0,-1.78,-5.0,,100.013,7927700.0,792873060,792873060,2024-06-28,2024-06-28 16:11:40+08:00
503,511900,富国货币ETF,100.011,,,0.009,0.01,2273.0,22731459.0,100.007,100.011,100.007,100.002,0.0,10.37,1.01,98.25,1300.0,973.0,969084.0,4.26,1750113.0,7.7,-781029.0,-3.44,-889077.0,-3.91,-80007.0,-0.35,59.0,100.01,100.011,2192900.0,219314122,219314122,2024-06-28,2024-06-28 16:11:41+08:00
504,511620,货币基金ETF,100.012,,,0.008,0.01,773.0,7726935.0,100.011,100.021,100.011,100.004,0.01,6.05,1.5,-8.21,488.0,285.0,1116173.0,14.45,232024.0,3.0,884149.0,11.44,-698906.0,-9.05,-417268.0,-5.4,-4.0,100.005,100.012,1276800.0,127695322,127695322,2024-06-28,2024-06-28 16:11:36+08:00
505,511880,银华日利ETF,100.933,,,0.008,0.01,1299602.0,13117296299.0,100.934,100.938,100.93,100.925,0.01,16.51,1.22,-83.55,554554.0,745047.0,20491696.0,0.16,-233974528.0,-1.78,254466224.0,1.94,-6047376.0,-0.05,-14444352.0,-0.11,55.0,100.932,100.933,786936400.0,79427851661,79427851661,2024-06-28,2024-06-28 16:11:35+08:00
506,511690,交易货币ETF,100.007,,,0.007,0.01,1782.0,17817978.0,100.006,100.008,100.004,100.0,0.0,1.87,1.66,-19.5,735.0,1047.0,845359.0,4.74,3663404.0,20.56,-2818045.0,-15.82,-584443.0,-3.28,-260916.0,-1.46,-5.0,100.006,100.008,9548200.0,954886837,954886837,2024-06-28,2024-06-28 16:11:58+08:00
507,511850,财富宝ETF,100.008,,,0.007,0.01,36960.0,369631241.0,100.007,100.012,100.006,100.001,0.01,18.66,1.72,-67.77,13650.0,23310.0,1626584.0,0.44,6188144.0,1.67,-4561560.0,-1.23,-433587.0,-0.12,-1193008.0,-0.32,-15.0,100.009,100.01,19811700.0,1981328494,1981328494,2024-06-28,2024-06-28 16:11:44+08:00
508,511660,货币ETF建信添益,100.005,,,0.006,0.01,147001.0,1470080545.0,100.007,100.008,100.002,99.999,0.01,10.46,1.38,-90.59,63617.0,83384.0,-22575745.0,-1.54,-98995648.0,-6.73,76419903.0,5.2,22120504.0,1.5,455235.0,0.03,181.0,100.004,100.005,140531400.0,14053842657,14053842657,2024-06-28,2024-06-28 16:11:33+08:00
509,511960,嘉实快线ETF,100.004,,,0.005,0.01,95.0,951041.0,100.005,100.005,100.003,99.999,0.0,6.66,1.91,-76.0,9.0,86.0,50002.0,5.26,0.0,0.0,50002.0,5.26,-100004.0,-10.52,50002.0,5.26,1.0,99.99,100.007,142800.0,14280571,14280571,2024-06-28,2024-06-28 16:11:58+08:00
510,511970,国寿货币ETF,100.005,,,0.005,0.01,0.0,200.0,100.005,100.005,100.005,100.0,0.0,0.0,0.01,-100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.07,67800.0,6780339,6780339,2024-06-28,2024-06-28 16:11:38+08:00
511,511600,货币ETF,100.005,,,0.005,0.01,7.0,70004.0,100.008,100.008,100.005,100.0,0.0,0.38,0.12,-33.48,3.0,4.0,50002.0,71.43,0.0,0.0,50002.0,71.43,0.0,0.0,-50002.0,-71.43,-1.0,100.001,100.008,186200.0,18620931,18620931,2024-06-28,2024-06-28 16:11:41+08:00
512,511860,保证金货币ETF,100.007,,,0.005,0.01,130.0,1300192.0,100.008,100.009,100.007,100.002,0.0,3.99,0.64,-19.39,9.0,121.0,-50003.0,-3.85,-30002.0,-2.31,-20001.0,-1.54,50104.0,3.85,-101.0,-0.01,3.0,100.0,100.007,326000.0,32602282,32602282,2024-06-28,2024-06-28 16:11:47+08:00
513,511990,华宝添益ETF,100.009,,,0.004,0.0,1842487.0,18426072703.0,100.008,100.01,100.003,100.005,0.01,21.69,1.42,-30.03,885426.0,957061.0,45230848.0,0.25,-54716416.0,-0.3,99947264.0,0.54,-27331589.0,-0.15,-17899434.0,-0.1,-28.0,100.009,100.01,849572896.0,84964935756,84964935756,2024-06-28,2024-06-28 16:11:43+08:00
514,159001,货币ETF,100.001,,,0.002,0.0,37418.0,374179021.215,100.0,100.001,99.999,99.999,0.0,24.63,0.93,83.39,20306.0,17112.0,-4126705.0,-1.1,-21861712.0,-5.84,17735007.0,4.74,3079102.0,0.82,1047610.0,0.28,674.0,100.0,100.001,15192674.0,1519282593,1519282593,2024-06-28,2024-06-28 15:34:18+08:00
515,159005,汇添富快钱ETF,100.0,,,0.001,0.0,900.0,9001687.883,100.0,100.001,99.999,99.999,0.0,8.69,1.04,39.12,761.0,139.0,-530500.0,-5.89,-3330489.0,-37.0,2799989.0,31.11,550800.0,6.12,-20300.0,-0.23,3.0,99.999,100.001,1035796.0,103579600,103579600,2024-06-28,2024-06-28 15:34:24+08:00
516,511800,易方达货币ETF,100.004,,,0.001,0.0,130.0,1300395.0,100.009,100.016,100.004,100.003,0.01,0.86,0.88,-4.63,28.0,102.0,-59504.0,-4.58,0.0,0.0,-59504.0,-4.58,226515.0,17.42,-167010.0,-12.84,0.0,100.004,100.006,1512700.0,151276051,151276051,2024-06-28,2024-06-28 16:11:34+08:00
517,511810,理财金货币ETF,100.009,,,0.001,0.0,495.0,4951080.0,100.011,100.014,100.008,100.008,0.01,0.64,0.46,-37.64,67.0,429.0,-355841.0,-7.19,-590043.0,-11.92,234202.0,4.73,364942.0,7.37,-9101.0,-0.18,-1.0,100.009,100.01,7766300.0,776699897,776699897,2024-06-28,2024-06-28 16:11:37+08:00
518,563350,中证A50ETF,0.991,0.9907,-0.03,0.0,0.0,451928.0,44916293.0,0.988,0.998,0.988,0.991,1.01,2.25,0.85,62.66,254958.0,196969.0,728504.0,1.62,-6413594.0,-14.28,7142098.0,15.9,-785258.0,-1.75,56754.0,0.13,-4200.0,0.991,0.992,2007997600.0,1989925622,1989925622,2024-06-28,2024-06-28 16:11:59+08:00
519,562310,沪深300成长ETF,0.677,0.6771,0.01,0.0,0.0,238251.0,16177837.0,0.677,0.682,0.674,0.677,1.18,1.76,0.87,-55.5,120014.0,118237.0,-433799.0,-2.68,-2672492.0,-16.52,2238693.0,13.84,228296.0,1.41,205503.0,1.27,30.0,0.676,0.677,1354572304.0,917045450,917045450,2024-06-28,2024-06-28 16:11:34+08:00
520,561980,半导体设备ETF,0.91,0.9089,-0.12,0.0,0.0,293401.0,26774801.0,0.907,0.921,0.904,0.91,1.87,15.04,0.84,-3.08,141072.0,152329.0,-704413.0,-2.63,81957.0,0.31,-786370.0,-2.94,107101.0,0.4,597312.0,2.23,5.0,0.908,0.909,195110000.0,177550100,177550100,2024-06-28,2024-06-28 16:11:38+08:00
521,560960,碳中和60指数ETF,0.708,0.7078,-0.03,0.0,0.0,194497.0,13819389.0,0.708,0.713,0.707,0.708,0.85,46.76,1.04,87.91,97600.0,96897.0,-130194.0,-0.94,42680.0,0.31,-172874.0,-1.25,144253.0,1.04,-14059.0,-0.1,3800.0,0.707,0.716,41598900.0,29452021,29452021,2024-06-28,2024-06-28 16:12:01+08:00
522,560950,500ETF增强,0.91,0.9119,0.21,0.0,0.0,18061.0,1653964.0,0.91,0.92,0.905,0.91,1.65,2.94,0.3,0.19,12668.0,5393.0,39962.0,2.42,-459000.0,-27.75,498962.0,30.17,-47318.0,-2.86,7356.0,0.44,-2500.0,0.91,0.911,61483000.0,55949530,55949530,2024-06-28,2024-06-28 16:11:42+08:00
523,560880,家电ETF龙头,1.154,1.1548,0.07,0.0,0.0,179973.0,20864613.0,1.154,1.163,1.15,1.154,1.13,3.66,1.14,44.35,93493.0,86480.0,319177.0,1.53,-687880.0,-3.3,1007057.0,4.83,-29826.0,-0.14,-289351.0,-1.39,-2.0,1.154,1.158,492232000.0,568035728,568035728,2024-06-28,2024-06-28 16:11:35+08:00
524,560650,核心50ETF,0.752,0.7527,0.09,0.0,0.0,532.0,40016.0,0.755,0.755,0.751,0.752,0.53,0.35,0.12,3.04,1.0,531.0,33557.0,83.86,0.0,0.0,33557.0,83.86,-17122.0,-42.79,-16434.0,-41.07,-100.0,0.752,0.754,15419200.0,11595238,11595238,2024-06-28,2024-06-28 16:11:54+08:00
525,517350,中概科技ETF,0.55,0.5473,-0.49,0.0,0.0,2985.0,163957.0,0.553,0.555,0.548,0.55,1.27,0.17,0.34,-4.38,2704.0,281.0,-15513.0,-9.46,0.0,0.0,-15513.0,-9.46,4306.0,2.63,11208.0,6.84,10.0,0.548,0.55,173542000.0,95448100,95448100,2024-06-28,2024-06-28 16:11:43+08:00
526,517170,沪港深ETF,0.719,0.7196,0.08,0.0,0.0,103.0,7424.0,0.721,0.721,0.719,0.719,0.28,0.03,0.5,0.0,,103.0,-7424.0,-100.0,0.0,0.0,-7424.0,-100.0,0.0,0.0,7424.0,100.0,-10.0,0.719,0.722,41131800.0,29573764,29573764,2024-06-28,2024-06-28 16:11:44+08:00
527,517100,AH500ETF,0.705,0.7012,-0.54,0.0,0.0,7056.0,500147.0,0.708,0.71,0.705,0.705,0.71,0.16,0.56,-2.82,6682.0,374.0,13661.0,2.73,0.0,0.0,13661.0,2.73,-17202.0,-3.44,3541.0,0.71,-244.0,0.705,0.708,454102096.0,320141978,320141978,2024-06-28,2024-06-28 16:11:40+08:00
528,516920,芯片50ETF,0.511,0.5122,0.23,0.0,0.0,94481.0,4857726.0,0.511,0.519,0.509,0.511,1.96,1.32,0.59,23.38,48191.0,46290.0,-277006.0,-5.7,39700.0,0.82,-316706.0,-6.52,65638.0,1.35,211369.0,4.35,-20.0,0.511,0.513,713463008.0,364579597,364579597,2024-06-28,2024-06-28 16:11:51+08:00
529,516770,游戏动漫ETF,0.801,0.7973,-0.46,0.0,0.0,162411.0,13110703.0,0.794,0.814,0.794,0.801,2.5,8.11,0.93,84.33,86821.0,75590.0,237215.0,1.81,158500.0,1.21,78715.0,0.6,-408206.0,-3.11,170991.0,1.3,20.0,0.8,0.801,200248000.0,160398648,160398648,2024-06-28,2024-06-28 16:11:56+08:00
530,516700,大数据产业ETF,0.643,0.6421,-0.14,0.0,0.0,46545.0,3021433.0,0.642,0.656,0.64,0.643,2.49,7.15,1.17,39.36,19544.0,27001.0,-14340.0,-0.47,249690.0,8.26,-264030.0,-8.74,-79623.0,-2.64,93963.0,3.11,7.0,0.643,0.646,65122000.0,41873446,41873446,2024-06-28,2024-06-28 16:11:53+08:00
531,516690,化工产业ETF,0.578,,,0.0,0.0,,,,,,0.578,0.0,0.0,,0.0,,,,,,,,,,,,,,,,40243000.0,23260454,23260454,2024-06-28,2024-06-28 16:11:45+08:00
532,516300,中证1000指数ETF,0.815,0.8173,0.28,0.0,0.0,160889.0,13226183.0,0.816,0.83,0.812,0.815,2.21,11.57,1.39,-0.82,80357.0,80532.0,-161823.0,-1.22,-965826.0,-7.3,804003.0,6.08,133435.0,1.01,28387.0,0.21,-290.0,0.815,0.816,139102200.0,113368293,113368293,2024-06-28,2024-06-28 16:11:39+08:00
533,516290,光伏龙头ETF,0.422,0.4208,-0.29,0.0,0.0,35379.0,1502794.0,0.424,0.427,0.42,0.422,1.66,0.92,0.27,5.94,13160.0,22219.0,-92745.0,-6.17,99145.0,6.6,-191890.0,-12.77,77156.0,5.13,15590.0,1.04,10.0,0.421,0.422,385196896.0,162553090,162553090,2024-06-28,2024-06-28 16:11:33+08:00
534,516120,化工50ETF,0.6,0.5995,-0.08,0.0,0.0,282635.0,17044742.0,0.6,0.606,0.598,0.6,1.33,9.09,1.11,47.09,119348.0,163287.0,-335305.0,-1.97,748364.0,4.39,-1083669.0,-6.36,154860.0,0.91,180444.0,1.06,118.0,0.599,0.601,311082000.0,186649200,186649200,2024-06-28,2024-06-28 16:11:48+08:00
535,515800,800ETF,0.874,0.8749,0.1,0.0,0.0,1465202.0,128152051.0,0.867,0.882,0.867,0.874,1.72,1.96,1.58,0.07,387628.0,1077574.0,3148354.0,2.46,19131951.0,14.93,-15983597.0,-12.47,-3213857.0,-2.51,65505.0,0.05,-11800.0,0.874,0.875,7478187264.0,6535935669,6535935669,2024-06-28,2024-06-28 16:11:50+08:00
536,515780,浦银MSCI中国ETF,1.164,1.1705,0.56,0.0,0.0,,,,,,1.164,0.0,0.0,,-0.04,,,,,,,,,,,,,,1.167,1.172,11785200.0,13717973,13717973,2024-06-28,2024-06-28 16:11:40+08:00
537,515550,国联中证500ETF,1.085,1.087,0.18,0.0,0.0,114.0,12393.0,1.077,1.096,1.077,1.085,1.75,0.04,0.68,-70.07,17.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.079,1.087,29345700.0,31840085,31840085,2024-06-28,2024-06-28 16:11:38+08:00
538,515400,大数据ETF,0.608,0.6071,-0.15,0.0,0.0,585026.0,35893200.0,0.61,0.62,0.605,0.608,2.47,3.48,0.77,59.34,281012.0,304014.0,-1664961.0,-4.64,267450.0,0.75,-1932411.0,-5.38,1495214.0,4.17,169748.0,0.47,178.0,0.607,0.609,1679631408.0,1021215896,1021215896,2024-06-28,2024-06-28 16:11:34+08:00
539,513980,港股科技50ETF,0.426,0.4205,-1.31,0.0,0.0,2756579.0,117887843.0,0.423,0.431,0.422,0.426,2.11,3.86,0.97,-47.43,1383015.0,1373564.0,-734561.0,-0.62,2751667.0,2.33,-3486228.0,-2.96,266322.0,0.23,468239.0,0.4,134.0,0.425,0.426,7133203968.0,3038744890,3038744890,2024-06-28,2024-06-28 16:11:38+08:00
540,513360,教育ETF,0.487,0.4829,-0.85,0.0,0.0,1350510.0,66185525.0,0.485,0.494,0.484,0.487,2.05,11.05,0.64,-3.61,727403.0,623107.0,1393830.0,2.11,2509761.0,3.79,-1115931.0,-1.69,-1362540.0,-2.06,-31290.0,-0.05,-41.0,0.487,0.488,1222213904.0,595218171,595218171,2024-06-28,2024-06-28 16:11:39+08:00
541,511930,国联日盈货币ETF,100.005,,,0.0,0.0,,,,,,100.005,0.0,0.0,,-100.0,,,,,,,,,,,,,,,100.018,19900.0,1990100,1990100,2024-06-28,2024-06-28 16:11:44+08:00
542,511910,融通货币ETF,100.009,,,0.0,0.0,,,,,,100.009,0.0,0.0,,-100.0,,,,,,,,,,,,,,,100.143,25600.0,2560230,2560230,2024-06-28,2024-06-28 16:11:59+08:00
543,510770,G60创新ETF,0.445,0.4476,0.58,0.0,0.0,43963.0,1972153.0,0.447,0.452,0.443,0.445,2.02,9.64,0.85,-9.73,20145.0,23818.0,-39266.0,-1.99,-152032.0,-7.71,112766.0,5.72,2287.0,0.12,36980.0,1.88,1063.0,0.446,0.447,45610700.0,20296762,20296762,2024-06-28,2024-06-28 16:11:47+08:00
544,510570,兴业中证500ETF,0.775,0.7771,0.27,0.0,0.0,184.0,14316.0,0.775,0.783,0.775,0.775,1.03,0.07,0.52,-37.41,71.0,113.0,2009.0,14.03,0.0,0.0,2009.0,14.03,0.0,0.0,-2008.0,-14.03,-10.0,0.775,0.786,28060600.0,21746965,21746965,2024-06-28,2024-06-28 16:12:01+08:00
545,159976,湾创ETF,0.925,0.9252,0.02,0.0,0.0,6.0,555.8,0.933,0.933,0.925,0.925,0.86,0.0,,-1.12,6.0,,-462.0,-83.12,0.0,0.0,-462.0,-83.12,0.0,0.0,462.0,83.12,5.0,0.925,0.927,110885872.0,102569432,102569432,2024-06-28,2024-06-28 15:34:36+08:00
546,159967,创业板成长ETF,0.402,0.4018,-0.05,0.0,0.0,1244394.0,50329120.608,0.401,0.409,0.4,0.402,2.24,1.27,0.86,20.8,611575.0,632819.0,-2624807.0,-5.22,-3572644.0,-7.1,947837.0,1.88,1993405.0,3.96,631402.0,1.25,-8628.0,0.402,0.403,9829505792.0,3951461328,3951461328,2024-06-28,2024-06-28 15:34:36+08:00
547,159907,2000ETF,0.607,0.6074,0.07,0.0,0.0,209339.0,12807110.8,0.604,0.615,0.601,0.607,2.31,8.98,1.25,19.73,83287.0,126052.0,526792.0,4.11,-306500.0,-2.39,833292.0,6.51,-517414.0,-4.04,-9378.0,-0.07,329.0,0.604,0.607,233197694.0,141551000,141551000,2024-06-28,2024-06-28 15:34:48+08:00
548,159870,化工ETF,0.567,0.5676,0.11,0.0,0.0,524455.0,29921315.31,0.567,0.574,0.565,0.567,1.59,1.81,0.8,32.47,234824.0,289631.0,790512.0,2.64,1485174.0,4.96,-694662.0,-2.32,-763047.0,-2.55,-27464.0,-0.09,1578.0,0.566,0.567,2898607024.0,1643510183,1643510183,2024-06-28,2024-06-28 15:34:06+08:00
549,159819,人工智能ETF,0.716,0.7147,-0.18,0.0,0.0,3558677.0,256882132.5,0.715,0.729,0.713,0.716,2.23,4.62,0.98,52.79,1759339.0,1799338.0,-11666061.0,-4.54,-15554698.0,-6.06,3888637.0,1.51,5995335.0,2.33,5670726.0,2.21,-17711.0,0.716,0.717,7706229760.0,5517660508,5517660508,2024-06-28,2024-06-28 15:34:36+08:00
550,159721,深创龙头ETF,0.618,0.6182,0.03,0.0,0.0,32318.0,1998521.2,0.616,0.625,0.616,0.618,1.46,3.7,1.08,46.77,10828.0,21490.0,-33342.0,-1.67,0.0,0.0,-33342.0,-1.67,26980.0,1.35,6361.0,0.32,2420.0,0.618,0.624,87431696.0,54032788,54032788,2024-06-28,2024-06-28 15:34:06+08:00
551,159706,深证100ETF华安,0.607,0.6036,-0.56,0.0,0.0,52457.0,3174485.6,0.607,0.611,0.602,0.607,1.48,7.45,1.48,4.66,24263.0,28194.0,-58019.0,-1.83,0.0,0.0,-58019.0,-1.83,-393.0,-0.01,58412.0,1.84,1.0,0.604,0.607,70386800.0,42724788,42724788,2024-06-28,2024-06-28 15:34:18+08:00
552,159656,300成长ETF,0.724,0.7244,0.06,0.0,0.0,203703.0,14779502.5,0.726,0.729,0.721,0.724,1.1,11.3,0.97,-4.16,80384.0,123319.0,-32412.0,-0.22,-54017.0,-0.37,21605.0,0.15,-41789.0,-0.28,74202.0,0.5,5.0,0.723,0.724,180238451.0,130492639,130492639,2024-06-28,2024-06-28 15:34:45+08:00
553,159640,碳中和龙头ETF,0.687,0.6876,0.09,0.0,0.0,93980.0,6476142.201,0.687,0.691,0.686,0.687,0.73,2.5,1.34,-72.99,48615.0,45365.0,339342.0,5.24,60818.0,0.94,278524.0,4.3,-349671.0,-5.4,10329.0,0.16,-100.0,0.686,0.688,375845200.0,258205652,258205652,2024-06-28,2024-06-28 15:34:12+08:00
554,159599,芯片ETF基金,1.008,1.0075,-0.05,0.0,0.0,110152.0,11149607.923,1.008,1.019,1.002,1.008,1.69,3.17,0.92,-7.14,57188.0,52964.0,288356.0,2.59,2563579.0,22.99,-2275223.0,-20.41,-377257.0,-3.38,88901.0,0.8,255.0,1.007,1.008,347822064.0,350604641,350604641,2024-06-28,2024-06-28 15:35:00+08:00
555,159596,A50ETF华宝,0.972,0.9724,0.04,0.0,0.0,1914133.0,186596031.541,0.971,0.978,0.969,0.972,0.93,10.16,1.08,84.72,937331.0,976802.0,-1806973.0,-0.97,1092086.0,0.59,-2899059.0,-1.55,1483033.0,0.79,323941.0,0.17,120.0,0.971,0.972,1883841520.0,1831093957,1831093957,2024-06-28,2024-06-28 15:34:45+08:00
556,159541,创业板综ETF万家,0.854,0.8535,-0.06,0.0,0.0,178138.0,15343815.1,0.854,0.868,0.851,0.854,1.99,9.35,0.73,-2.19,97562.0,80576.0,-300465.0,-1.96,-1017243.0,-6.63,716778.0,4.67,135844.0,0.89,164621.0,1.07,-2.0,0.854,0.855,190593326.0,162766700,162766700,2024-06-28,2024-06-28 15:34:12+08:00
557,159539,信创50ETF,0.821,0.8192,-0.22,0.0,0.0,51349.0,4247380.1,0.824,0.831,0.818,0.821,1.58,8.21,1.01,-15.71,24419.0,26930.0,-44826.0,-1.06,831000.0,19.57,-875826.0,-20.62,-47602.0,-1.12,92428.0,2.18,-3.0,0.819,0.82,62565182.0,51366014,51366014,2024-06-28,2024-06-28 15:34:45+08:00
558,159538,信创ETF富国,0.836,0.836,0.0,0.0,0.0,85024.0,7144575.3,0.839,0.847,0.833,0.836,1.67,15.95,1.12,13.54,35186.0,49838.0,-42533.0,-0.6,0.0,0.0,-42533.0,-0.6,16720.0,0.23,25813.0,0.36,3.0,0.835,0.84,53304483.0,44562548,44562548,2024-06-28,2024-06-28 15:34:57+08:00
559,159516,半导体设备ETF,0.806,0.8032,-0.35,0.0,0.0,689546.0,55666819.648,0.801,0.814,0.799,0.806,1.86,7.48,0.89,25.63,321476.0,368070.0,-4456768.0,-8.01,-5318519.0,-9.55,861751.0,1.55,2518995.0,4.53,1937773.0,3.48,6113.0,0.805,0.806,921590000.0,742801540,742801540,2024-06-28,2024-06-28 15:34:30+08:00
560,159003,招商快线ETF,100.001,,,0.0,0.0,2220.0,22195718.19,100.003,100.003,99.999,100.001,0.0,11.17,2.16,-26.76,897.0,1322.0,-458303.0,-2.06,-3999326.0,-18.02,3541023.0,15.95,388800.0,1.75,69503.0,0.31,2.0,100.0,100.001,1987023.0,198704287,198704287,2024-06-28,2024-06-28 15:34:21+08:00
561,511920,广发货币ETF,100.001,,,-0.001,0.0,5.0,50502.0,100.006,100.006,100.001,100.002,0.01,0.72,2.25,-88.73,0.0,5.0,20000.0,39.6,0.0,0.0,20000.0,39.6,0.0,0.0,-20000.0,-39.6,-2.0,99.88,100.016,70000.0,7000070,7000070,2024-06-28,2024-06-28 16:11:49+08:00
